Title,Abstract,Link
"""Individualized targeted therapy for glioblastoma: fact or fiction?""","""Purpose: This review will address the current state of individualized cancer therapy for glioblastoma. Glioblastomas are highly malignant primary brain tumors presumably originating from neuroglial progenitor cells. Median survival is less than 1 year. Design: Recent developments in the morphologic, clinical, and molecular classification of glioblastoma were reviewed, and their impact on clinical decision making was analyzed. Results: Glioblastomas can be classified by morphology, clinical characteristics, complex molecular signatures, single biomarkers, or imaging parameters. Some of these characteristics, including age and Karnofsky Performance Scale score, provide important prognostic information. In contrast, few markers help to choose between various treatment options. Promoter methylation of the O-methylguanine methyltransferase gene seems to predict benefit from alkylating agent chemotherapy. Hence, it is used as an entry criterion for alkylator-free experimental combination therapy with radiotherapy. Screening for a specific type of epidermal growth factor receptor mutation is currently being explored as a biomarker for selecting patients for vaccination. Positron emission tomography for the detection of ανβ3/5 integrins could be used to select patients for treatment with anti-integrin antiangiogenic approaches. Discussion: Despite extensive efforts at defining biological markers as a basis for selecting therapies, most treatment decisions for glioblastoma patients are still based on age and performance status. However, several ongoing clinical trials may enrich the repertoire of criteria for clinical decision making in the very near future. The concept of individualized or personalized targeted cancer therapy has gained significant attention throughout oncology. Yet, data in support of such an approach to glioblastoma, the most malignant subtype of glioma, are limited, and personalized medicine plays a minor role in current clinical neuro-oncology practice. In essence, this concept proposes that tumors that are currently lumped together based on common morphologic features can be subclassified in a way that the resulting subentities are more homogeneous, for example, in molecular signatures and will therefore be amenable to selective therapeutic interventions. At present, the major 'biomarkers' used to allocate treatment in glioblastoma are age and Karnofsky Performance Scale score, and these markers have so far survived all efforts at more sophisticated approaches to the management of this disease. Treatment allocation basically means intensity of treatment, especially the use of the standard-of-care or radiotherapy alone beyond age 65 to 70 years or below a Karnofsky Performance Scale score of 60.""",https://pubmed.ncbi.nlm.nih.gov/22290256
"""Glioblastoma of the cerebellum in children: report of five cases and review of the literature.""","""Purpose: Cerebellar glioblastomas in children are rare. As a result, an optimal treatment strategy has not yet been identified. A review of the characteristics of the disease as well as the effectiveness of various therapeutic modalities would help in optimizing the treatment paradigm. Methods: We performed a detailed clinical, radiographic, and pathologic retrospective review of five patients (three boys and two girls, average age at presentation 7.2 years (range, 3-14 years)) and surveyed the literature for an additional 55 cases. Results: Computed tomography and magnetic resonance imaging usually revealed a large lesion with minimal edema, heterogeneous contrast enhancement, and a discrete border. Subtotal tumor resection was performed in two patients and gross total resection in three patients. Immunostaining of the tumor cells with antisera to glial fibrillary acidic protein and vimentin was variably positive. Adjuvant therapy included local radiation and chemotherapy in all followed patients. Tumor recurrence was seen in two patients. Patients were followed from 2 months to 3.5 years (mean, 12 months). Two patients were dead at last follow-up with a mean survival of 9.5 months. Conclusions: The prognosis for pediatric patients with cerebellar glioblastomas is dismal, even when compared to adult counterparts or other malignant posterior fossa tumors in children. Cerebellar glioblastomas have a tendency to recur and disseminate despite treatment with surgery, chemotherapy, and radiation. The poor outcomes seen with this tumor suggest that the optimal treatment strategy has yet to be elucidated and much work needs to be done.""",https://pubmed.ncbi.nlm.nih.gov/23299302
"""Clinical implications of in silico mathematical modeling for glioblastoma: a critical review.""","""Glioblastoma remains a clinical challenge in spite of years of extensive research. Novel approaches are needed in order to integrate the existing knowledge. This is the potential role of mathematical oncology. This paper reviews mathematical models on glioblastoma from the clinical doctor's point of view, with focus on 3D modeling approaches of radiation response of in vivo glioblastomas based on contemporary imaging techniques. As these models aim to provide a clinically useful tool in the era of personalized medicine, the integration of the latest advances in molecular and imaging science and in clinical practice by the in silico models is crucial for their clinical relevance. Our aim is to indicate areas of GBM research that have not yet been addressed by in silico models and to point out evidence that has come up from in silico experiments, which may be worth considering in the clinic. This review examines how close these models have come in predicting the outcome of treatment protocols and in shaping the future of radiotherapy treatments.""",https://pubmed.ncbi.nlm.nih.gov/29081039
"""Molecular mechanisms of necrosis in glioblastoma: the role of glutamate excitotoxicity.""","""Glioblastomas continue to rank among the most lethal primary human tumors. Despite treatment with the most rigorous surgical interventions along with the most optimal chemotherapeutic and radiation regimens, the median survival is just 12-15 mo for patients with glioblastoma. Among the histological hallmarks of glioblastoma, necrosis has been demonstrated to be a powerful predictor of poor patient prognosis. Over the years, there have been many advances in our understanding of the molecular mechanisms underlying glioblastoma formation, yet the mechanisms that lead to tumor necrosis remain unclear. One pathway that may lead to necrosis in glioblastoma involves the neurotransmitter, glutamate, which has been shown to accumulate in the peritumoral fluid as a result of decreased cellular uptake by glioblastoma cells. This accumulation leads to subsequent glutamate excitotoxicity and probable necrosis through a massive elevation of intracellular Ca(2+) and reduction in cellular ATP levels. We propose that a pathway involving tumor necrosis factor-alpha (TNFalpha), astrocyte-elevated gene-1 (AEG-1) and nuclear factor-kappaB (NFkappaB) leads to decreased glutamate uptake through coordinated downregulation of the excitatory amino acid transporter 2 (EAAT2), the glutamate transporter responsible for the majority of glutamate uptake in the human brain. In addition, we suggest that AEG-1 signaling, loss of phosphatase and tensin homolog (PTEN), and ionotropic glutamate receptor activity lead to AKT pathway activation, which results in nutrient overconsumption and necrosis. Together, these pathways provide a new perspective on glioblastoma necrosis involving the process of glutamate excitotoxicity. Future research should address the components of these molecular pathways in order to better understand the mechanism of necrosis in glioblastoma and to begin to develop targeted therapies that may improve patient prognosis in the future.""",https://pubmed.ncbi.nlm.nih.gov/19770591
"""MGMT and Whole-Genome DNA Methylation Impacts on Diagnosis, Prognosis and Therapy of Glioblastoma Multiforme.""","""Epigenetic changes in DNA methylation contribute to the development of many diseases, including cancer. In glioblastoma multiforme, the most prevalent primary brain cancer and an incurable tumor with a median survival time of 15 months, a single epigenetic modification, the methylation of the O6-Methylguanine-DNA Methyltransferase (MGMT) gene, is a valid biomarker for predicting response to therapy with alkylating agents and also, independently, prognosis. More recently, the progress from single gene to whole-genome analysis of DNA methylation has allowed a better subclassification of glioblastomas. Here, we review the clinically relevant information that can be obtained by studying MGMT gene and whole-genome DNA methylation changes in glioblastomas, also highlighting benefits, including those of liquid biopsy, and pitfalls of the different detection methods. Finally, we discuss how changes in DNA methylation, especially in glioblastomas bearing mutations in the Isocitrate Dehydrogenase (IDH) 1 and 2 genes, can be exploited as targets for tailoring therapy.""",https://pubmed.ncbi.nlm.nih.gov/35806153
"""Multimodal treatment of glioblastoma with multiple lesions - a multi-center retrospective analysis.""","""Objective: The presence of multiple localizations (ML) in glioblastoma is rare and associated with perceived poor prognosis. The aim of this study is to evaluate the impact of a multimodal treatment on progression-free survival (PFS) and overall survival (OS) in ML glioblastoma. Methods: Patients presenting with CNS WHO grade 4 glioblastoma with ML to 2 major German Departments of Neurosurgery between January 1st, 2008, to December 31st, 2020 were included in this study. Primary outcome parameters were extent of resection (EOR) using the 2021 RANO criteria, progression free- and overall survival. Results: A total of 483 patients with newly diagnosed glioblastoma (CNS WHO grade 4) were assessed. 134 patients presented with ML (72 multifocal (MF), 62 multicentric (MC)). The median PFS and OS did not differ among MC and MF glioblastomas. The EOR was a significant predictor of PFS and OS in ML glioblastoma. complete-, near total-, and subtotal resection significantly prolonged PFS (p < 0.0001) and OS (p < 0.0001) compared to biopsy alone. Standard radiotherapy (p = 0.045) and hypofractionated (p < 0.0001) radiotherapy and adjuvant treatment (Stupp protocol) prolonged PFS (p = 0.0012) and OS (p < 0.0001). In multivariate analysis Karnfosky performance score, EOR, and concomitant adjuvant treatment remained significant factors influencing OS. Propensity score matching of patients with ML and solitary lesion tumors showed similar PFS and OS (p = 0.08). Conclusion: The presented data suggests that glioblastomas with multiple lesions treated with multimodal therapy equal survival rates compared to patients with solitary lesion tumors can be achieved. The results reflect the importance of an equally aggressive maximal treatment effort in this particular and often marginalized group of patients.""",https://pubmed.ncbi.nlm.nih.gov/39560695
"""CXCR4 expression in glioblastoma tissue and the potential for PET imaging and treatment with [(68)Ga]Ga-Pentixafor /[(177)Lu]Lu-Pentixather.""","""Purpose: CXCR4 (over)expression is found in multiple human cancer types, while expression is low or absent in healthy tissue. In glioblastoma it is associated with a poor prognosis and more extensive infiltrative phenotype. CXCR4 can be targeted by the diagnostic PET agent [68Ga]Ga-Pentixafor and its therapeutic counterpart [177Lu]Lu-Pentixather. We aimed to investigate the expression of CXCR4 in glioblastoma tissue to further examine the potential of these PET agents. Methods: CXCR4 mRNA expression was examined using the R2 genomics platform. Glioblastoma tissue cores were stained for CXCR4. CXCR4 staining in tumor cells was scored. Stained tissue components (cytoplasm and/or nuclei of the tumor cells and blood vessels) were documented. Clinical characteristics and information on IDH and MGMT promoter methylation status were collected. Seven pilot patients with recurrent glioblastoma underwent [68Ga]Ga-Pentixafor PET; residual resected tissue was stained for CXCR4. Results: Two large mRNA datasets (N = 284; N = 540) were assesed. Of the 191 glioblastomas, 426 cores were analyzed using immunohistochemistry. Seventy-eight cores (23 tumors) were CXCR4 negative, while 18 cores (5 tumors) had both strong and extensive staining. The remaining 330 cores (163 tumors) showed a large inter- and intra-tumor variation for CXCR4 expression; also seen in the resected tissue of the seven pilot patients-not directly translatable to [68Ga]Ga-Pentixafor PET results. Both mRNA and immunohistochemical analysis showed CXCR4 negative normal brain tissue and no significant correlation between CXCR4 expression and IDH or MGMT status or survival. Conclusion: Using immunohistochemistry, high CXCR4 expression was found in a subset of glioblastomas as well as a large inter- and intra-tumor variation. Caution should be exercised in directly translating ex vivo CXCR4 expression to PET agent uptake. However, when high CXCR4 expression can be identified with [68Ga]Ga-Pentixafor, these patients might be good candidates for targeted radionuclide therapy with [177Lu]Lu-Pentixather in the future.""",https://pubmed.ncbi.nlm.nih.gov/33550492
"""Neuroimaging: diagnosis and response assessment in glioblastoma.""","""Glioblastoma is the most common primary malignant brain tumor; standard initial treatment includes a combination of radiation and temozolomide, and treatment at recurrence often includes the use of antiangiogenic agents. Characterization of tumor at initial diagnosis, assessment of response, and ability to distinguish viable tumor from treatment effects are ongoing challenges in neuroimaging. Progress has been made with the new Response Assessment in Neuro-Oncology criteria, and new imaging modalities and combinations continue to be evaluated to further improve our ability to characterize glioblastomas at all points during their disease course.""",https://pubmed.ncbi.nlm.nih.gov/22290254
"""Glioblastoma multiforme with very rapid growth and long-term survival in children: report of two cases and review of the literature.""","""Glioblastoma occurs rarely in pediatric patients (0.6-7.9% of all glioblastomas). Symptom duration is about 3-5 months prior to diagnosis with a dismal prognosis (median survival of 50 weeks). The authors describe two pediatric age patients with histopathologically confirmed glioblastoma multiforme whose lesions appeared within just 1 week of normal computed tomography scan and magnetic resonance imaging. Both patients had long-term survival (one of them 6 years and the other 3 years and 7 months) following tumor resection. The present report serially illustrates the very rapid development of glioblastoma in childhood and emphasizes the importance of serial neuroimaging as well as paying attention to sudden onset headaches in pediatric patients with inconclusive imaging findings.""",https://pubmed.ncbi.nlm.nih.gov/21656012
"""Biodistribution and pharmacokinetics of [(89)Zr]-anti-VEGF mAbs using PET in glioblastoma rat models.""","""Introduction: Glioblastomas present intensive angiogenesis, thus anti-Vascular Endothelial Growth Factor (VEGF) antibodies (mAbs) have been proposed as promising therapies. However, the results of clinical trials reported moderate toxicity and limited effectiveness. This study evaluates the in vivo pharmacokinetics and biodistribution of these mAbs in a growing model of glioblastoma in rats using Positron Emission Tomography (PET). Material: &Methods: mAbs were radiolabeled with zirconium-89. Four days after the model induction, animals were injected with 2.33 ± 1.3 MBq of [89Zr]-DFO-bevacizumab (n = 8) or 2.35 ± 0.26 MBq of [89Zr]-DFO-aflibercept (n = 6). PETs were performed at 0H, 48H, 168H, 240H, and 336H post-injection. Tumor induction was confirmed using [18F]-Fluorodeoxyglucose-PET and immunohistochemistry. Radiotracer uptake was estimated in all pre-defined Volumes-of-Interest. Results: Anti-VEGF mAbs showed 100 % Radiochemical-Purity. [89Zr]-DFO-bevacizumab showed a significantly higher bioavailability in whole-blood. A significant increase in the tumor uptake was detectable at 168H PET with [89Zr]-DFO-bevacizumab meanwhile with [89Zr]-DFO-aflibercept it was only detectable at 336H. [89Zr]-DFO-bevacizumab tumor uptake was significantly higher than that of [89Zr]-DFO-aflibercept in all the scans. Tumor induction was confirmed in all animal models. Conclusion: MAbs detect VEGF-expression in glioblastoma models. Tumors were earlier targeted by Bevacizumab. The lower blood availability of aflibercept resulted in a lower tumor uptake than bevacizumab in all the scans.""",https://pubmed.ncbi.nlm.nih.gov/38224761
"""Glioblastoma angiogenesis: VEGF resistance solutions and new strategies based on molecular mechanisms of tumor vessel formation.""","""Glioblastomas are highly vascular tumors. Recent preclinical and clinical investigations have revealed that agents targeting angiogenesis may have efficacy against this type of tumor. Antibodies to vascular endothelial growth factor are being studied in this patient population. Unfortunately, treatment inevitably fails. This review provides an update on recent research on the mechanisms by which tumor cells acquire resistance, and discusses recent preclinical and experimental development of novel new-generation anti-angiogenic agents that overcome this problem, especially those based on the molecular mechanisms of tumor vessel formation. The tumor vasculature not only nourishes glioblastomas, but also provides a specialized microenvironment for tumor stem-like cells and for the brain tumor. The factors, pathways, and interactions described in this review provide information about the cell biology of glioblastomas which may ultimately result in new modes of treatment.""",https://pubmed.ncbi.nlm.nih.gov/22218709
"""Single-cell landscapes of primary glioblastomas and matched explants and cell lines show variable retention of inter- and intratumor heterogeneity.""","""Glioblastomas (GBMs) are aggressive brain tumors characterized by extensive inter- and intratumor heterogeneity. Patient-derived models, such as organoids and explants, have recently emerged as useful models to study such heterogeneity, although the extent to which they can recapitulate GBM genomic features remains unclear. Here, we analyze bulk exome and single-cell genome and transcriptome profiles of 12 IDH wild-type GBMs, including two recurrent tumors, and of patient-derived explants (PDEs) and gliomasphere (GS) lines derived from these tumors. We find that PDEs are genetically similar to, and variably retain gene expression characteristics of, their parent tumors. Notably, PDEs appear to exhibit similar levels of transcriptional heterogeneity compared with their parent tumors, whereas GS lines tend to be enriched for cells in a more uniform transcriptional state. The approaches and datasets introduced here will provide a valuable resource to help guide experiments using GBM-derived models, especially in the context of studying cellular heterogeneity.""",https://pubmed.ncbi.nlm.nih.gov/35303420
"""EGFR-dependent mechanisms in glioblastoma: towards a better therapeutic strategy.""","""Glioblastoma is a particularly resilient cancer, and while therapies may be able to reach the brain by crossing the blood-brain barrier, they then have to deal with a highly invasive tumor that is very resistant to DNA damage. It seems clear that in order to kill aggressive glioma cells more efficiently and with fewer side effects on normal tissue, there must be a shift from classical cytotoxic chemotherapy to more targeted therapies. Since the epidermal growth factor receptor (EGFR) is altered in almost 50% of glioblastomas, it currently represents one of the most promising therapeutic targets. In fact, it has been associated with several distinct steps in tumorigenesis, from tumor initiation to tumor growth and survival, and also with the regulation of cell migration and angiogenesis. However, inhibitors of the EGFR kinase have produced poor results with this type of cancer in clinical trials, with no clear explanation for the tumor resistance observed. Here we will review what we know about the expression and function of EGFR in cancer and in particular in gliomas. We will also evaluate which are the possible molecular and cellular escape mechanisms. As a result, we hope that this review will help improve the design of future EGFR-targeted therapies for glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/24671641
"""Standard therapy for glioblastoma--a review of where we are.""","""Glioblastoma is the most common primary malignant brain tumor in adults and is a challenging disease to treat. The current standard therapy includes maximal safe surgical resection, followed by a combination of radiation and chemotherapy with temozolomide. However, recurrence is quite common, so we continue to search for more effective treatments both for initial therapy and at the time of recurrence. This article will review the current standard of care and recent advances in therapy for newly-diagnosed and recurrent glioblastomas, based on the most authoritative guidelines, the National Cancer Institute's comprehensive cancer database Physician Data Query (PDQ®), and the National Comprehensive Cancer Network Clinical Practice Guidelines in Oncology(TM) for central nervous system cancers (V.1.2010), to elucidate the current position and in what direction we are advancing.""",https://pubmed.ncbi.nlm.nih.gov/20885105
"""Genomic profiling of glioblastoma: convergence of fundamental biologic tenets and novel insights.""","""With advances in genomic profiling and sequencing technology, we are beginning to understand the landscape of the genetic events that accumulated during the neoplastic process. The insights gleamed from these genomic profiling studies with regards to glioblastoma etiology has been particularly satisfying because it cemented the clinical pertinence of major concepts in cancer biology-concepts developed over the past three decades. This article will review how the glioblastoma genomic data set serves as an illustrative platform for the concepts put forward by Hanahan and Weinberg on the cancer phenotype. The picture emerging suggests that most glioblastomas evolve along a multitude of pathways rather than a single defined pathway. In this context, the article will further provide a discussion of the subtypes of glioblastoma as they relate to key principles of developmental neurobiology.""",https://pubmed.ncbi.nlm.nih.gov/22002595
"""Diagnostic and therapeutic avenues for glioblastoma: no longer a dead end?""","""Glioblastomas are heterogeneous neoplasms that are driven by complex signalling pathways, and are among the most aggressive and challenging cancers to treat. Despite standard treatment with resection, radiation and chemotherapy, the prognosis of patients with glioblastomas remains poor. An increasing understanding of the molecular pathogenesis of glioblastomas has stimulated the development of novel therapies, including the use of molecular-targeted agents. Identification and validation of diagnostic, prognostic and predictive biomarkers has led to the advancement of clinical trial design, and identification of glioblastoma subgroups with a more-favourable prognosis and response to therapy. In this Review, we discuss common molecular alterations relevant to the biology of glioblastomas, targeted, antiangiogenic and immunotherapies that have impacted on the treatment of this disease, and the challenges and pitfalls associated with these therapies. In addition, we emphasize current biomarkers relevant to the management of patients with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23183634
"""Therapeutic control and resistance of the EGFR-driven signaling network in glioblastoma.""","""The alteration of the epidermal growth factor receptor (EGFR)-driven signaling network is a characteristic feature of glioblastomas (GBM), and its inhibition represents a treatment strategy. However, EGFR-targeted interventions have been largely ineffective. Complex perturbations in this system are likely to be central to tumor cells with high adaptive capacity and resistance to therapies. We review key concepts and mechanisms relevant to EGFR-targeted treatment resistance at a systems level. Our understanding of treatment resistance as a systems-level phenomenon is necessary to develop effective therapeutic options for GBM patients. This is allowing us to go beyond the notion of therapeutic targets as single molecular components, into strategies that can weaken cancer signaling robustness and boost inherent network-level vulnerabilities.""",https://pubmed.ncbi.nlm.nih.gov/25885672
"""[Angiogenesis and anti-angiogenic strategies for glioblastoma].""","""The poor prognosis of patients with glioblastoma multiforme in spite of aggressive conventional anticancer therapies has led to the search for new therapeutic strategies. As glioblastomas are highly vascularized and their growth is angiogenesis-dependent, the inhibition of the sprouting of new capillaries from preexisting blood vessels is one of the most promising therapeutic approaches. Different anti-angiogenic strategies have been developed: inhibition of pro-angiogenic factors and/or receptors and/or downstream cell signaling, inactivation of endothelial cells, inhibition of cellular adhesion molecules and/or extracellular matrix remodeling. Inhibitors of angiogenesis are separated into endogenous inhibitors such as angiostatin, trombospondin or alpha interferon and natural or synthetic inhibitors such as thalidomide, antibodies against angiogenic growth factors or inhibitors of tyrosine kinase receptors. In this review, the majority of experimental studies in glioblastoma models in vivo are summarized and clinical perspectives are discussed.""",https://pubmed.ncbi.nlm.nih.gov/15888393
"""Glioblastoma multiforme presenting with ischemic stroke: case report and review of the literature.""","""A 58-year-old woman presented with acute onset of global aphasia. Imaging studies revealed a left frontotemporal enhancing tumor and ischemic stroke in the territory of the middle cerebral artery. The patient was operated on, and the diagnosis of glioblastoma multiforme was confirmed. At the time of surgery, several branches of the left middle cerebral artery were found embedded in the tumor. One branch, which was infiltrated by tumor and completely occluded, was resected to achieve complete resection. Postoperatively, the stroke area within the middle cerebral artery territory increased, together with worsening of the patient's clinical status, thus requiring urgent decompressive craniectomy. Thereafter, the patient gradually improved, and received radiation therapy and chemotherapy with no recurrence after 24 months of follow-up. To our knowledge, glioblastomas presenting with ischemic stroke are rare, and such patients should be considered to be at high surgical risk.""",https://pubmed.ncbi.nlm.nih.gov/21489628
"""Vascular heterogeneity and targeting: the role of YKL-40 in glioblastoma vascularization.""","""Malignant glioblastomas (GBM) are highly malignant brain tumors that have extensive and aberrant tumor vasculature, including multiple types of vessels. This review focuses on recent discoveries that the angiogenic factor YKL-40 (CHI3L1) acts on glioblastoma-stem like cells (GSCs) to drive the formation of two major forms of tumor vascularization: angiogenesis and vasculogenic mimicry (VM). GSCs possess multipotent cells able to transdifferentiate into vascular pericytes or smooth muscle cells (PC/SMCs) that either coordinate with endothelial cells (ECs) to facilitate angiogenesis or assemble in the absence of ECs to form blood-perfused channels via VM. GBMs express high levels of YKL-40 that drives the divergent signaling cascades to mediate the formation of these distinct microvascular circulations. Although a variety of anti-tumor agents that target angiogenesis have demonstrated transient benefits for patients, they often fail to restrict tumor growth, which underscores the need for additional therapeutic tools. We propose that targeting YKL-40 may compliment conventional anti-angiogenic therapies to provide a substantial clinical benefit to patients with GBM and several other types of solid tumors.""",https://pubmed.ncbi.nlm.nih.gov/26439689
"""Congenital glioblastoma diagnosed by fetal sonography.""","""Congenital brain tumors are very rare, and 2-9% of them are accounted for by glioblastomas. We encountered a case of congenital glioblastoma detected at the 39th week of gestation by fetal sonography, which revealed a large echogenic mass in the left temporo-parietal area of the fetal brain with significant midline shift and dilatation of the contralateral lateral ventricle. A detailed sonogram obtained 7 h later showed that the mass had increased in size, and this suggested an expanding hematoma. An emergency cesarean section was performed. Postnatal MRI demonstrated an enhancing mass with a large hematoma. Biopsy revealed a malignant brain tumor. Further management was refused and the boy died 6 days after birth. The postmortem pathological diagnosis was glioblastoma. When fetal sonography demonstrates an echogenic mass, a congenital brain tumor should be considered. The mode of delivery should be determined by the nature of the mass and the condition of the fetus.""",https://pubmed.ncbi.nlm.nih.gov/10361971
"""Antiangiogenesis treatment for glioblastoma multiforme: challenges and opportunities.""","""Angiogenesis is a major hallmark of cancer cells, and glioblastomas are among the most angiogenic tumors. The cascade of angiogenesis is probably initiated by hypoxia, leading to the production of vascular endothelial growth factor (VEGF) and basic fibroblast growth factor (bFGF). Both VEGF and bFGF have paracrine effects on endothelial cells, pericytes, or both, causing the formation of hyperpermeable tumor blood vessels. Advanced MRI techniques, such as dynamic contrast-enhanced, dynamic susceptibility, and arterial spin labeling MRI, have provided semiquantitative measurements of tumor vascular permeability and perfusion. A decrease in vascular permeability and perfusion can be detected after antiangiogenesis drug treatment, either with monoclonal antibody such as bevacizumab that sequesters VEGF, or small-molecule VEGF receptor tyrosine kinase inhibitors. Therefore, antiangiogenesis therapies are being increasingly adopted for treating glioblastomas. However, caution must be exercised because neural stem cells are also sensitive to antiangiogenesis drugs and the combined effect of ionizing radiation. This article summarizes 30 years of laboratory and clinical research on glioblastoma angiogenesis and discusses its underlying biology, clinical trial results, vascular neuroimaging, and the potential side effects of antiangiogenesis treatment.""",https://pubmed.ncbi.nlm.nih.gov/18492463
"""Role of microRNAs in mechanisms of glioblastoma resistance to radio- and chemotherapy.""","""Low-grade gliomas and multiform glioblastoma are characterized by highly pronounced anaplasia, malignization, proliferation, and invasiveness; moreover, they are highly resistant to chemo- and radiotherapy. The very low efficiency of traditional approaches in the treatment of patients with glioblastomas is due to the intensive invasive growth of the tumor resulting in deep infiltration of adjacent normal perivascular and nervous tissue and formation of areas of perineural infiltration differently remote from the tumor epicenter. MicroRNAs are key posttranscriptional regulators of gene activities, and their expression is markedly increased in tumors, in particular in gliomas. MicroRNAs have been shown to promote the growth, proliferation, migration, and survival of tumor stem and non-stem cells. However, a population of microRNA possessing antitumor effects is also detected in gliomas. As a rule, the expression of antitumor microRNAs is suppressed in tumors. In this review, we consider microRNAs, their influence on radio- and chemoresistance of gliomas, and prospects for their use as specific agents in targeted therapy of gliomas. The pool of these microRNAs has distinct therapeutic value, because on use in combined therapy it can decrease the resistance of glioma tumor stem cells to existing pharmaceuticals and improve the efficiency of radio- and chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/23590435
"""Emerging role of combination of all-trans retinoic acid and interferon-gamma as chemoimmunotherapy in the management of human glioblastoma.""","""Glioblastoma is the most malignant and common type of brain tumor with devastating outcome. Because current treatment modalities are mostly ineffective in controlling and curing glioblastoma, new and innovative therapeutic strategies must be developed. This article describes recent advances in chemoimmunotherapy, which is combination of chemotherapy and immunotherapy, against glioblastoma. We provide an overview of available treatment options for glioblastomas, gaps in our knowledge of immune recognition of these malignant tumors, and chemotherapeutic and immunotherapeutic agents that need to be further explored for designing novel chemoimmunotherapeutic strategy for the management of human glioblastomas. Our recent study demonstrated that combination of the chemotherapeutic agent all-trans retinoic acid (ATRA) and the immunotherapeutic agent interferon-gamma (IFN-gamma) could concurrently induce differentiation, apoptotic death, and immune components in two different human glioblastoma cell lines. We propose that combination of ATRA and IFN-gamma can become an efficacious chemoimmunotherapy for the treatment of human glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/17676389
"""Approaching glioblastoma during COVID-19 pandemic: current recommendations and considerations in Brazil.""","""Background: Cancer patients in general and glioblastoma patients, in particular, have an increased risk of developing complications from the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), and reaching a balance between the risk of exposure to infection and the clinical benefit of their treatment is ideal. The aggressive behavior of this group of tumors justifies the need for a multidisciplinary team to assist in clinical decisions during the current pandemic. Brazil is now ranked #2 in the number of cases and deaths from COVID-19 pandemic, and existing disparities in the treatment of neuro-oncology patients in Brazil will challenge the clinical and surgical decisions of this population, possibly affecting global survival. Objective: To search the literature about the management of glioblastomas during COVID-19 pandemic to guide surgical and clinical decisions in this population of patients in Brazil. Methods: We performed a systematic search on the PubMed electronic database targeting consensus statements concerning glioblastoma approaches during COVID-19 pandemic up to July 18, 2020. Results: When approaching glioblastoma during the COVID-19 pandemic, important parameters that help in the decision-making process are age, performance status, tumor molecular profile, and patient consent. Younger patients should follow the standard protocol after maximal safe resection, mainly those with MGMT methylated tumors. Aged and underperforming patients should be carefully evaluated, and probably a monotherapy scheme is to be considered. Centers are advised to engage in telemedicine and to elaborate means to reduce local infection. Conclusion: Approaching glioblastoma during the COVID-19 pandemic will be challenging worldwide, but particularly in Brazil, where a significant inequality of healthcare exists.""",https://pubmed.ncbi.nlm.nih.gov/33759984
"""Potential therapeutic implications of cancer stem cells in glioblastoma.""","""Glioblastoma is the most common and lethal type of primary brain tumor. Despite recent therapeutic advances in other cancers, the treatment of glioblastomas remains ineffective and essentially palliative. The treatment failure is a result of a number of causes, but we and others have demonstrated that a highly tumorigenic subpopulation of cancer cells called glioblastoma stem cells (GSCs) display relative resistance to radiation and chemotherapy. GSCs also contribute to tumor growth through the stimulation of angiogenesis, which has been shown to be a useful therapeutic target in the treatment of recurrent or progressive malignant gliomas. Cancer stem cells also have been hypothesized as a contributor to systemic metastases. While glioblastomas rarely metastasize beyond the central nervous system, glioblastomas invade into brain structures to prevent surgical cure and GSCs have an extremely invasive phenotype. Collectively, these studies and others suggest that GSCs may be important therapeutic targets not only to achieve cure but even reduce tumor relapse and improve overall survival. Many recent studies suggest that GSCs share core regulatory pathways with normal embryonic and somatic stem cells, but display important distinctions that provide clues into useful treatment targets. The cancer stem cell hypothesis may also modify our approaches in tumor imaging and biomarker development, but clinical validation waits. In this review, we summarize the current understanding of GSC biology with a focus on potential anti-GSC therapies.""",https://pubmed.ncbi.nlm.nih.gov/20457135
"""A Syx-RhoA-Dia1 signaling axis regulates cell cycle progression, DNA damage, and therapy resistance in glioblastoma.""","""Glioblastomas (GBM) are aggressive tumors that lack effective treatments. Here, we show that the Rho family guanine nucleotide exchange factor Syx promotes GBM cell growth both in vitro and in orthotopic xenografts derived from patients with GBM. Growth defects upon Syx depletion are attributed to prolonged mitosis, increased DNA damage, G2/M cell cycle arrest, and cell apoptosis, mediated by altered mRNA and protein expression of various cell cycle regulators. These effects are phenocopied by depletion of the Rho downstream effector Dia1 and are due, at least in part, to increased phosphorylation, cytoplasmic retention, and reduced activity of the YAP/TAZ transcriptional coactivators. Furthermore, targeting Syx signaling cooperates with radiation treatment and temozolomide (TMZ) to decrease viability in GBM cells, irrespective of their inherent response to TMZ. The data indicate that a Syx-RhoA-Dia1-YAP/TAZ signaling axis regulates cell cycle progression, DNA damage, and therapy resistance in GBM and argue for its targeting for cancer treatment.""",https://pubmed.ncbi.nlm.nih.gov/37427593
