Title,Abstract,Link
"""Cell-Based Therapy for the Treatment of Glioblastoma: An Update from Preclinical to Clinical Studies.""","""Glioblastoma (GB), an aggressive primary tumor of the central nervous system, represents about 60% of all adult primary brain tumors. It is notorious for its extremely low (~5%) 5-year survival rate which signals the unsatisfactory results of the standard protocol for GB therapy. This issue has become, over time, the impetus for the discipline of bringing novel therapeutics to the surface and challenging them so they can be improved. The cell-based approach in treating GB found its way to clinical trials thanks to a marvelous number of preclinical studies that probed various types of cells aiming to combat GB and increase the survival rate. In this review, we aimed to summarize and discuss the up-to-date preclinical studies that utilized stem cells or immune cells to treat GB. Likewise, we tried to summarize the most recent clinical trials using both cell categories to treat or prevent recurrence of GB in patients. As with any other therapeutics, cell-based therapy in GB is still hampered by many drawbacks. Therefore, we highlighted several novel techniques, such as the use of biomaterials, scaffolds, nanoparticles, or cells in the 3D context that may depict a promising future when combined with the cell-based approach.""",https://pubmed.ncbi.nlm.nih.gov/35011678
"""Progress and prospect in tumor treating fields treatment of glioblastoma.""","""Glioblastoma (GBM) is a challenging cancer with poor prognosis. The classical standard for treatment is safe resection, followed by concurrent chemoradiotherapy with subsequent adjuvant temozolomide (TMZ). Despite several attempts at different treatments, the 5-year survival rate remains poor. In recent years, with the continuous progress of treatment technology, tumor treating fields (TTFields) were preferable. The device could generate an intermediate frequency alternating electric field and induce apoptosis of some specific types of cancer cells with few toxic and side effects. TTFields induced apoptosis through multiple activations of the pathway. TTFields have been Food and Drug Administration (FDA)-approved for diagnosis and recurrent GBM as additional clinical trial results are revealed. This study reviewed the current status, mechanisms, correlations with immune pathways, the prospects of applying TTFields for GBM, and the adverse events.""",https://pubmed.ncbi.nlm.nih.gov/34214730
"""Combined-therapeutic strategies synergistically potentiate glioblastoma multiforme treatment via nanotechnology.""","""Glioblastoma multiforme (GBM) is a highly aggressive and devastating brain tumor characterized by poor prognosis and high rates of recurrence. Numerous therapeutic strategies and delivery systems are developed to prolong the survival time. They exhibit enhanced therapeutic effects in animal models, whereas few of them is applied in clinical trials. Taking into account the drug-resistance and high recurrence of GBM, combined-therapeutic strategies are exploited to maximize therapeutic efficacy. The combined therapies demonstrate superior results than those of single therapies against GBM. The co-therapeutic agents, the timing of therapeutic strategies and the delivery systems greatly affect the overall outcomes. Herein, the current advances in combined therapies for glioblastoma via systemic administration are exhibited in this review. And we will discuss the pros and cons of these combined-therapeutic strategies via nanotechnology, and provide the guidance for developing rational delivery systems to optimize treatments against GBM and other malignancies in central nervous system.""",https://pubmed.ncbi.nlm.nih.gov/32194864
"""A vasculature-centric approach to developing novel treatment options for glioblastoma.""","""Introduction: Glioblastoma is invariably deadly and is characterized by extensive vascularization and macrophage-dominant immunosuppression; nevertheless, anti-angiogenesis has so far failed to prolong overall survival of patients. Regardless of the problems in clinical development, the rationale for the application of anti-angiogenics in glioblastoma remains.Areas covered: Resistance to anti-angiogenics is discussed, including vessel co-option and amplification of hypoxic signaling in response to vessel destruction. The modulation of GSC and tumor-associated macrophages by dysfunctional tumor vessels and by hypoxia are outlined. Pharmacologic approaches to sensitizing glioblastomas to anti-angiogenics and evidence for the cooperation of anti-angiogenics with immunotherapies are summarized. Database search: https://pubmed.ncbi.nlm.nih.gov prior to December 12, 2020.Expert opinion: Despite drawbacks in the clinical development of vascular endothelial growth factor A (VEGF)-targeted agents, there is still rationale for the use of anti-angiogenics. The better understanding of vascular co-option and adverse effects of blood vessel destruction guides to improve strategies for vascular targeting. The pivotal role of the vasculature and of angiogenic factors such as VEGF for the induction and maintenance of immunosuppression in glioblastoma supports the use of anti-angiogenics in combination with immunotherapy. Proinflammatory repolarization of perivascular and perinecrotic tumor-associated macrophages is probably paramount for overcoming treatment resistance to virtually any treatment.""",https://pubmed.ncbi.nlm.nih.gov/33482697
"""Combined BNCT-CIRT treatment planning for glioblastoma using the effect-based optimization.""","""Objective. Boron neutron capture therapy (BNCT) and carbon ion radiotherapy (CIRT) are emerging treatment modalities for glioblastoma. In this study, we investigated the methodology and feasibility to combine BNCT and CIRT treatments. The combined treatment plan illustrated how the synergistic utilization of BNCT's biological targeting and CIRT's intensity modulation capabilities could lead to optimized treatment outcomes.Approach. The Monte Carlo toolkit, TOPAS, was employed to calculate the dose distribution for BNCT, while matRad was utilized for the optimization of CIRT. The biological effect-based approach, instead of the dose-based approach, was adopted to develop the combined BNCT-CIRT treatment plans for six patients diagnosed with glioblastoma, considering the different radiosensitivity and fraction. Five optional combined treatment plans with specific BNCT effect proportions for each patient were evaluated to identify the optimal treatment that minimizes damage on normal tissue.Main results. Individual BNCT exhibits a significant effect gradient along with the beam direction in the large tumor, while combined BNCT-CIRT treatments can achieve uniform effect delivery within the clinical target volume (CTV) through the effect filling with reversed gradient by the CIRT part. In addition, the increasing BNCT effect proportion in combined treatments can reduce damage in the normal brain tissue near the CTV. Besides, the combined treatments effectively minimize damage to the skin compared to individual BNCT treatments.Significance. The initial endeavor to combine BNCT and CIRT treatment plans is achieved by the effect-based optimization. The observed advantages of the combined treatment suggest its potential applicability for tumors characterized by pleomorphic, infiltrative, radioresistant and voluminous features.""",https://pubmed.ncbi.nlm.nih.gov/38048635
"""Therapeutic Monoclonal Antibodies Delivery for the Glioblastoma Treatment.""","""Glioblastoma multiforme (GBM) is the most common and challenging primary malignant brain tumor, being the median overall survival between 10 and 14 months due to its invasive characteristics. GBM treatment is mainly based on the maximal surgical resection and radiotherapy associated to chemotherapy. Monoclonal antibodies (mAbs) have been used in chemotherapy protocols for GBM treatment in order to improve immunotherapy and antiangiogenic processes. High specificity and affinity of mAbs for biological targets make them highly used for brain tumor therapy. Specifically, antiangiogenic mAbs have been wisely indicated in chemotherapy protocols because GBM is the most vascularized tumors in humans with high expression of cytokines. However, mAb-based therapy is not that effective due to the aggressive spread of the tumor associated to the difficulty in the access of mAb into the brain (due to the blood-brain barrier). For that reason, nanobiotechnology has played an important role in the treatment of several tumors, mainly in the tumors of difficult access, such as GBM. In this chapter will be discussed strategies related with nanobiotechnology applied to the mAb delivery and how these therapeutics can improve the GBM treatment and life quality of the patient.""",https://pubmed.ncbi.nlm.nih.gov/29680243
"""Nanotechnology to augment immunotherapy for the treatment of glioblastoma multiforme.""","""Glioblastoma multiforme (GBM) is characterized as one of the most common and most deadly malignant primary brain tumors. Current treatment modalities include the use of surgical resection and adjuvant chemotherapy and radiation therapy, though survival is still limited. Because of this, new treatment strategies are needed to improve overall survival. Immunotherapy has emerged as a potential treatment, but still possesses certain limitations to have a substantial clinical effect. In addition, nanotechnology has emerged as potent treatment effectors that have been shown to augment the effects of therapies including chemotherapy, gene therapy, and more. Nanoparticles possess a novel approach due to the myriad of functional groups that can create targeted treatments, though further optimization is still required. In this review, the authors will present the current uses and abilities of nanotechnology and its implication for use with immunotherapy in the treatment of GBM.""",https://pubmed.ncbi.nlm.nih.gov/26070553
"""Treatment of glioblastoma multiforme: a new standard.""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/16533960
"""Immune Escape in Glioblastoma Multiforme and the Adaptation of Immunotherapies for Treatment.""","""Glioblastoma multiforme (GBM) is the most frequently occurring primary brain tumor and has a very poor prognosis, with only around 5% of patients surviving for a period of 5 years or more after diagnosis. Despite aggressive multimodal therapy, consisting mostly of a combination of surgery, radiotherapy, and temozolomide chemotherapy, tumors nearly always recur close to the site of resection. For the past 15 years, very little progress has been made with regards to improving patient survival. Although immunotherapy represents an attractive therapy modality due to the promising pre-clinical results observed, many of these potential immunotherapeutic approaches fail during clinical trials, and to date no immunotherapeutic treatments for GBM have been approved. As for many other difficult to treat cancers, GBM combines a lack of immunogenicity with few mutations and a highly immunosuppressive tumor microenvironment (TME). Unfortunately, both tumor and immune cells have been shown to contribute towards this immunosuppressive phenotype. In addition, current therapeutics also exacerbate this immunosuppression which might explain the failure of immunotherapy-based clinical trials in the GBM setting. Understanding how these mechanisms interact with one another, as well as how one can increase the anti-tumor immune response by addressing local immunosuppression will lead to better clinical results for immune-based therapeutics. Improving therapeutic delivery across the blood brain barrier also presents a challenge for immunotherapy and future therapies will need to consider this. This review highlights the immunosuppressive mechanisms employed by GBM cancers and examines potential immunotherapeutic treatments that can overcome these significant immunosuppressive hurdles.""",https://pubmed.ncbi.nlm.nih.gov/33178210
"""Combining immunotherapy with radiation for the treatment of glioblastoma.""","""Glioblastoma is a devastating cancer with universally poor outcomes in spite of current standard multimodal therapy. Immunotherapy is an attractive new treatment modality given its potential for exquisite specificity and its favorable side effect profile; however, clinical trials of immunotherapy in GBM have thus far shown modest benefit. Optimally combining radiation with immunotherapy may be the key to unlocking the potential of both therapies given the evidence that radiation can enhance anti-tumor immunity. Here we review this evidence and discuss considerations for combined therapy.""",https://pubmed.ncbi.nlm.nih.gov/25877468
"""Multimodal treatment of glioblastoma with multiple lesions - a multi-center retrospective analysis.""","""Objective: The presence of multiple localizations (ML) in glioblastoma is rare and associated with perceived poor prognosis. The aim of this study is to evaluate the impact of a multimodal treatment on progression-free survival (PFS) and overall survival (OS) in ML glioblastoma. Methods: Patients presenting with CNS WHO grade 4 glioblastoma with ML to 2 major German Departments of Neurosurgery between January 1st, 2008, to December 31st, 2020 were included in this study. Primary outcome parameters were extent of resection (EOR) using the 2021 RANO criteria, progression free- and overall survival. Results: A total of 483 patients with newly diagnosed glioblastoma (CNS WHO grade 4) were assessed. 134 patients presented with ML (72 multifocal (MF), 62 multicentric (MC)). The median PFS and OS did not differ among MC and MF glioblastomas. The EOR was a significant predictor of PFS and OS in ML glioblastoma. complete-, near total-, and subtotal resection significantly prolonged PFS (p < 0.0001) and OS (p < 0.0001) compared to biopsy alone. Standard radiotherapy (p = 0.045) and hypofractionated (p < 0.0001) radiotherapy and adjuvant treatment (Stupp protocol) prolonged PFS (p = 0.0012) and OS (p < 0.0001). In multivariate analysis Karnfosky performance score, EOR, and concomitant adjuvant treatment remained significant factors influencing OS. Propensity score matching of patients with ML and solitary lesion tumors showed similar PFS and OS (p = 0.08). Conclusion: The presented data suggests that glioblastomas with multiple lesions treated with multimodal therapy equal survival rates compared to patients with solitary lesion tumors can be achieved. The results reflect the importance of an equally aggressive maximal treatment effort in this particular and often marginalized group of patients.""",https://pubmed.ncbi.nlm.nih.gov/39560695
"""Glioblastoma treatment guidelines: Consensus by the Spanish Society of Neurosurgery Tumor Section.""","""Introduction: Glioblastoma (GBM) treatment starts in most patients with surgery, either resection surgery or biopsy, to reach a histology diagnose. Multidisciplinar team, including specialists in brain tumors diagnose and treatment, must make an individualize assessment to get the maximum benefit of the available treatments. Material and methods: Experts in each GBM treatment field have briefly described it based in their experience and the reviewed of the literature. Results: Each area has been summarized and the consensus of the brain tumor group has been included at the end. Conclusions: GBM are aggressive tumors with a dismal prognosis, however accurate treatments can improve overall survival and quality of life. Neurosurgeons must know treatment options, indications and risks to participate actively in the decision making and to offer the best surgical treatment in every case.""",https://pubmed.ncbi.nlm.nih.gov/32690400
"""Perspectives for immunotherapy in glioblastoma treatment.""","""Purpose of review: Avoiding immune destruction is one emerging hallmark of cancer, including glioblastoma. The number of immunotherapy approaches to fight glioblastoma is growing. Here, we review the recent progress in four main areas: dendritic cell immunotherapy, peptide vaccination, chimeric antigen receptors and immune checkpoints. Recent findings: We and others are using dendritic cells to present glioblastoma antigens (whole tumor lysate) to the immune system; our initial data indicate that clinical benefit is associated to increased presence of natural killer cells in the periphery. A pilot study loading dendritic cells with glioblastoma stem-like cells will start soon. Peptide vaccination targeting the epidermal growth factor receptor variant III (EGFRvIII) epitope, present in 25% of glioblastomas, is ongoing. Intriguing results have been obtained by vaccination with three other peptides in pediatric gliomas. Another clinical trial is targeting EGFRvIII by adoptive cell transfer of chimeric antigen receptor. This exciting technology could be suited for a number of other potential epitopes discovered through next-generation sequencing. Finally, antibodies against the immune checkpoints cytotoxic T lymphocyte antigen-4 and programmed cell death-1, which demonstrated efficacy in advanced melanomas, will be used in novel trials for recurrent glioblastoma. Summary: In all these studies attention to novel side-effects and to MRI as immunological follow-up to distinguish progression or pseudoprogression will be of critical relevance.""",https://pubmed.ncbi.nlm.nih.gov/25210870
"""Glioblastoma treatment slowly moves toward change: novel druggable targets and translational horizons in 2022.""","""Introduction: Glioblastoma (GBM) is the most common primary brain tumor in adults. GBM treatment options have been the same for the past 30 years and have only modestly extended survival, despite aggressive multimodal treatments. The progressively better knowledge of GBM biology and a comprehensive analysis of its genomic profile have elucidated GBM heterogeneity, contributing to a more effective molecular classification and to the development of innovative targeted therapeutic approaches. Areas covered: This article reports all the noteworthy innovations for immunotherapy and targeted therapy, providing insights into the current advances in trial designs, including combination therapies with immuno-oncology agents and target combinations. Expert opinion: GBM molecular heterogeneity and brain anatomical characteristics critically restrain drug effectiveness. Nevertheless, stimulating insights for future research and drug development come from innovative treatment strategies for GBM, such as multi-specific 'off-the-shelf' CAR-T therapy, oncolytic viral therapy and autologous dendritic cell vaccination. Disappointing results from targeted therapies-clinical trials are mainly due to complex interferences between signaling pathways and biological processes leading to drug resistance: hence, it is imperative in the future to develop combinatorial approaches and multimodal therapies.""",https://pubmed.ncbi.nlm.nih.gov/36718723
"""An Innovative Immunotherapy Vaccine with Combination Checkpoint Blockade as a First Line Treatment for Glioblastoma in the Context of Current Treatments.""","""Glioblastoma is a devastating disease with a dismal prognosis. While recent advancements in cancer immunotherapy have led to improvements in treating other types of cancer, patients with glioblastoma have not benefited from these new therapies and techniques. Fortunately, neurosurgeons and oncologists at Washington University School of Medicine conducting a cutting edge clinical trial are looking to overcome these persistent challenges in treating glioblastoma through combining a personalized vaccine with new immunotherapy drugs.""",https://pubmed.ncbi.nlm.nih.gov/32158049
"""Molecular targets in glioblastoma.""","""Glioblastoma is the most lethal brain tumor. The poor prognosis results from lack of defined tumor margins, critical location of the tumor mass and presence of chemo- and radio-resistant tumor stem cells. The current treatment for glioblastoma consists of neurosurgery, followed by radiotherapy and temozolomide chemotherapy. A better understanding of the role of molecular and genetic heterogeneity in glioblastoma pathogenesis allowed the design of novel targeted therapies. New targets include different key-role signaling molecules and specifically altered pathways. The new approaches include interference through small molecules or monoclonal antibodies and RNA-based strategies mediated by siRNA, antisense oligonucleotides and ribozymes. Most of these treatments are still being tested yet they stay as solid promises for a clinically relevant success.""",https://pubmed.ncbi.nlm.nih.gov/25952786
"""The immunological landscape of peripheral blood in glioblastoma patients and immunological consequences of age and dexamethasone treatment.""","""Background: Glioblastomas manipulate the immune system both locally and systemically, yet, glioblastoma-associated changes in peripheral blood immune composition are poorly studied. Age and dexamethasone administration in glioblastoma patients have been hypothesized to limit the effectiveness of immunotherapy, but their effects remain unclear. We compared peripheral blood immune composition in patients with different types of brain tumor to determine the influence of age, dexamethasone treatment, and tumor volume. Methods: High-dimensional mass cytometry was used to characterise peripheral blood mononuclear cells of 169 patients with glioblastoma, lower grade astrocytoma, metastases and meningioma. We used blood from medically-refractory epilepsy patients and healthy controls as control groups. Immune phenotyping was performed using FlowSOM and t-SNE analysis in R followed by supervised annotation of the resulting clusters. We conducted multiple linear regression analysis between intracranial pathology and cell type abundance, corrected for clinical variables. We tested correlations between cell type abundance and survival with Cox-regression analyses. Results: Glioblastoma patients had significantly fewer naive CD4+ T cells, but higher percentages of mature NK cells than controls. Decreases of naive CD8+ T cells and alternative monocytes and an increase of memory B cells in glioblastoma patients were influenced by age and dexamethasone treatment, and only memory B cells by tumor volume. Progression free survival was associated with percentages of CD4+ regulatory T cells and double negative T cells. Conclusion: High-dimensional mass cytometry of peripheral blood in patients with different types of intracranial tumor provides insight into the relation between intracranial pathology and peripheral immune status. Wide immunosuppression associated with age and pre-operative dexamethasone treatment provide further evidence for their deleterious effects on treatment with immunotherapy.""",https://pubmed.ncbi.nlm.nih.gov/38318180
"""Treatment of glioblastoma in elderly patients: an overview of current treatments and future perspective.""","""Current treatment of glioblastoma in the elderly includes surgery, radiotherapy and chemotherapy, but the prognosis remains extremely poor, and its optimal management is still debated. Longer survival after extensive resection compared with biopsy only has been reported, although the survival advantage remains modest. Radiation in the form of standard (60 Gy in 30 fractions over 6 weeks) and abbreviated courses of radiotherapy (30-50 Gy in 6-20 fractions over 2-4 weeks) has been employed in elderly patients with glioblastoma, showing survival benefits compared with supportive care alone. Temozolomide is an alkylating agent recently employed in older patients with newly diagnosed glioblastoma. The addition of concomitant and/or adjuvant chemotherapy with temozolomide to radiotherapy, which is currently the standard treatment in adults with glioblastoma, is emerging as an effective therapeutic option for older patients with favorable prognostic factors. The potential benefits on survival, improvement in quality of life and toxicity of different schedules of radiotherapy plus temozolomide need to be addressed in future randomized studies.""",https://pubmed.ncbi.nlm.nih.gov/21302607
"""Omics sciences and precision medicine in glioblastoma.""","""Glioblastoma is a highly aggressive and malignant type of brain cancer with a poor prognosis, despite current treatment options of surgery, radiation therapy, and chemotherapy. These treatments have limitations due to the aggressive nature of the cancer and the difficulty in completely removing the tumor without damaging healthy brain tissue. Personalized medicine, using genomic profiling to tailor treatment to the patient's specific tumor, and immunotherapy have shown promise in clinical trials. The blood-brain barrier also poses a challenge in delivering treatments to the brain, and researchers are exploring various approaches to bypass it. More effective, personalized treatment approaches are needed to improve outcomes for glioblastoma patients. This tumor is studied using genomics, transcriptomics, and proteomics techniques, to better understand its underlying molecular mechanisms. Recent studies have used these techniques to identify potential therapeutic targets, molecular subtypes, and heterogeneity of tumor cells. Advancements in omics sciences have improved our understanding of glioblastoma biology, and precision medicine approaches have impli-cations for more accurate diagnoses, improved treatment outcomes, and personalized preventive care. Precision medicine can match patients with drugs that target specific genetic mutations, improve clinical trials, and identify individuals at higher risk for certain diseases. Precision medicine, which involves customizing medical treatment based on an individual's genetic makeup, lifestyle, and environmental factors, has shown promise in improving treatment outcomes for glioblastoma patients. Identifying biomarkers is essential for patient stratification and treatment selection in precision medicine approaches for glioblastoma, and several biomarkers have shown promise in predicting patient response to treatment. Targeted therapies are a key component of precision medicine approaches in glioblastoma, but there is still a need to improve their effectiveness. Technical challenges, such as sample quality and availability, and challenges in analyzing and interpreting large amounts of data remain significant obstacles in omics sciences and precision medicine for glioblastoma. The clinical implementation of precision medicine in glioblastoma treatment faces challenges related to patient selection, drug development, and clinical trial design, as well as ethical and legal considerations related to patient privacy, informed consent, and access to expensive treatments.""",https://pubmed.ncbi.nlm.nih.gov/37994751
"""Assessment and treatment relevance in elderly glioblastoma patients.""","""Glioblastoma (GBM) is the most common malignant primary brain tumor. Its incidence continues to increase in the elderly because the older segment of the population is growing faster than any other age group. Most clinical studies exclude elderly patients, and 'standards of care' do not exist for GBM patients aged >70 years. We review epidemiology, tumor biology/molecular factors, prognostic factors (clinical, imaging data, therapeutics), and their assessments as well as classic and specific endpoints plus recent and ongoing clinical trials for elderly GBM patients. This work includes perspectives and personal opinions on this topic. Although there are no standards of care for elderly GBM patients, we can hypothesize that (i) Karnofsky performance status (KPS), probably after steroid treatment, is one of the most important clinical factors for determining our oncological strategy; (ii) resection is superior to biopsy, at least in selected patients (depending on location of the tumor and associated comorbidities); (iii) specific schedules of radiotherapy yield a modest but significant improvement; (iv) temozolomide has an acceptable tolerance, even when KPS <70, and could be proposed for methylated elderly GBM patients; and (v) the addition of concomitant temozolomide to radiotherapy has not yet been validated but shows promising results in some studies, yet the optimal schedule of radiotherapy remains to be determined. In the future, specific assessments (geriatric, imaging, biology) and use of new endpoints (quality of life and toxicity measures) will aid clinicians in determining the balance of potential benefits and risks of each oncological strategy.""",https://pubmed.ncbi.nlm.nih.gov/24792440
"""Glioblastoma stem cell metabolism and immunity.""","""Despite enormous efforts being invested in the development of novel therapies for brain malignancies, there remains a dire need for effective treatments, particularly for pediatric glioblastomas. Their poor prognosis has been attributed to the fact that conventional therapies target tumoral cells, but not glioblastoma stem cells (GSCs). GSCs are characterized by self-renewal, tumorigenicity, poor differentiation, and resistance to therapy. These characteristics represent the fundamental tools needed to recapitulate the tumor and result in a relapse. The mechanisms by which GSCs alter metabolic cues and escape elimination by immune cells are discussed in this article, along with potential strategies to harness effector immune cells against GSCs. As cellular immunotherapy is making significant advances in a variety of cancers, leveraging this underexplored reservoir may result in significant improvements in the treatment options for brain malignancies.""",https://pubmed.ncbi.nlm.nih.gov/38530545
"""Treatment options for recurrent glioblastoma: pitfalls and future trends.""","""Standard treatment with temozolomide and radiotherapy for patients with newly diagnosed glioblastoma has increased the median overall survival and, more importantly, the 2-year survival rate of patients. However, as yet, no investigations have been conducted to define effective strategies against recurrence, which occurs in most patients following combined radiotherapy/temozolomide treatment. Furthermore, in recent years, new issues have emerged regarding the evaluation of disease response, and also with the identification of patterns such as pseudoprogression, frequently indistinguishable from real disease progression. New therapeutic strategies, such as targeted therapies and anti-angiogenic treatments that appear promising with regard to improving the results at the time of recurrence are discussed.""",https://pubmed.ncbi.nlm.nih.gov/19445578
"""A guide through conventional and modern cancer treatment modalities: A specific focus on glioblastoma cancer therapy (Review).""","""Cancer still ranks as one of the top causes of morbidity and mortality despite recent improvements in standard chemotherapy, radiotherapy, and surgery. This underlines some of the difficulties in creating successful therapeutic strategies, but it also highlights the shortcomings of conventional methods. In order to enhance the standard treatment of cancer patients, biology‑driven therapies are emerging towards more specific and effective clinical options. In the present review, both conventional and novel methods for cancer treatment were addressed, with a particular focus on Glioblastoma multiforme (GBM) therapies. GBM is one of the most challenging cancers for conventional treatments, and survival rates of patients remain very low. In the present review, focus was addressed on employed chemo‑ and radiotherapies along with developing novel targeted and immunotherapies assessed in clinical trials on patients with GBM or yet to be evaluated clinically. It was aimed to evaluate efficiency of treatments in suppressing GBMs, roadblocks and challenges. A brief discussion of a few promising delivery methods for targeted drug and gene therapy for cancer was also provided. Increment advancements in this field emphasizes the significance of combining different treatment strategies for improved survival and quality of patients' lives.""",https://pubmed.ncbi.nlm.nih.gov/36102321
"""External beam re-irradiation, combination chemoradiotherapy, and particle therapy for the treatment of recurrent glioblastoma.""","""Glioblastoma is a common aggressive primary malignant brain tumor, and is nearly universal in progression and mortality after initial treatment. Re-irradiation presents a promising treatment option for progressive disease, both palliating symptoms and potentially extending survival. Highly conformal radiation techniques such as stereotactic radiosurgery and hypofractionated radiosurgery are effective short courses of treatment that allow delivery of high doses of therapeutic radiation with steep dose gradients to protect normal tissue. Patients with higher performance status, younger age, and longer interval between primary treatment and progression represent the best candidates for re-irradiation. Multiple studies are also underway involving combinations of radiation and systemic therapy to bend the survival curve and improve the therapeutic index. In the multimodal treatment of recurrent high-grade glioma, the use of surgery, radiation, and systemic therapy should be highly individualized. Here we comprehensively review radiation therapy and techniques, along with discussion of combination treatment and novel strategies.""",https://pubmed.ncbi.nlm.nih.gov/26781426
"""Targeting drug resistance in glioblastoma (Review).""","""Glioblastoma (GBM) is the most common malignancy of the central nervous system in adults. The current standard of care includes surgery, radiation therapy, temozolomide; and tumor‑treating fields leads to dismal overall survival. There are far limited treatments upon recurrence. Therapies to date are ineffective as a result of several factors, including the presence of the blood‑brain barrier, blood tumor barrier, glioma stem‑like cells and genetic heterogeneity in GBM. In the present review, the potential mechanisms that lead to treatment resistance in GBM and the measures which have been taken so far to attempt to overcome the resistance were discussed. The complex biology of GBM and lack of comprehensive understanding of the development of therapeutic resistance in GBM demands discovery of novel antigens that are targetable and provide effective therapeutic strategies.""",https://pubmed.ncbi.nlm.nih.gov/38994761
"""[Glioblastoma in 2017].""","""Glioblastomas are serious tumours of the central nervous system. Recurrence is systematic and prognosis poor. Radiotherapy and chemotherapy follow surgery, when surgery is possible, to lengthen survival, while preserving quality of life as much as possible. In this respect, symptomatic treatments and supportive care are necessary.""",https://pubmed.ncbi.nlm.nih.gov/28160825
"""Glioblastoma in adults.""","""Glioblastoma (GBM) is the most malignant among astrocytic tumours and is associated with a poor prognosis. Age, performance status, mini-mental status examination score, methylation status of methylguanine methyltransferase promoter and extent of surgery constitute the main prognostic factors. Surgery aimed to complete resection should be the first therapeutic modality in the management of glioblastoma. However, complete resection is virtually impossible due to infiltrative nature of this disease and relapse is almost inevitable. Postoperative concomitant chemo-radiation is the standard treatment and consists of 60Gy of external-beam radiotherapy (to be delivered to a target volume including a 2-3cm ring of tissue surrounding the perimeter of the contrast enhancing lesion on pre-operative CT/MRI scans) plus temozolomide (TMZ) administered concomitantly (75mg/m(2) daily) and after radiotherapy (150-200mg/m(2), for 5 days every 4 weeks). At time of recurrence/progression, a nitrosourea-based chemotherapy constitutes a reasonable option, as well as a temozolomide re-challenge for patients without progression during prior temozolomide treatment.""",https://pubmed.ncbi.nlm.nih.gov/18394916
"""Targeting cancer stem cells for treatment of glioblastoma multiforme.""","""Cancer stem cells (CSCs) in glioblastoma multiforme (GBM) are radioresistant and chemoresistant, which eventually results in tumor recurrence. Targeting CSCs for treatment is the most crucial issue. There are five methods for targeting the CSCs of GBM. One is to develop a new chemotherapeutic agent specific to CSCs. A second is to use a radiosensitizer to enhance the radiotherapy effect on CSCs. A third is to use immune cells to attack the CSCs. In a fourth method, an agent is used to promote CSCs to differentiate into normal cells. Finally, ongoing gene therapy may be helpful. New therapeutic agents for targeting a signal pathway, such as epidermal growth factor (EGF) and vascular epidermal growth factor (VEGF) or protein kinase inhibitors, have been used for GBM but for CSCs the effects still require further evaluation. Nonsteroidal anti-inflammatory drugs (NSAIDs) such as cyclooxygenase-2 (Cox-2) inhibitors have proven to be effective for increasing radiation sensitivity of CSCs in culture. Autologous dendritic cells (DCs) are one of the promising immunotherapeutic agents in clinical trials and may provide another innovative method for eradication of CSCs. Bone-morphogenetic protein 4 (BMP4) is an agent used to induce CSCs to differentiate into normal glial cells. Research on gene therapy by viral vector is also being carried out in clinical trials. Targeting CSCs by eliminating the GBM tumor may provide an innovative way to reduce tumor recurrence by providing a synergistic effect with conventional treatment. The combination of conventional surgery, chemotherapy, and radiotherapy with stem cell-orientated therapy may provide a new promising treatment for reducing GBM recurrence and improving the survival rate.""",https://pubmed.ncbi.nlm.nih.gov/23594862
"""Putting Proteomics Into Immunotherapy for Glioblastoma.""","""In glioblastoma, the most aggressive brain cancer, a complex microenvironment of heterogeneity and immunosuppression, are considerable hurdles to classify the subtypes and promote treatment progression. Treatments for glioblastoma are similar to standard therapies for many other cancers and do not effectively prolong the survival of patients, due to the unique location and heterogeneous characteristics of glioblastoma. Immunotherapy has shown a promising effect for many other tumors, but its application for glioma still has some challenges. The recent breakthrough of high-throughput liquid chromatography-mass spectrometry (LC-MS/MS) systems has allowed researchers to update their strategy for identifying and quantifying thousands of proteins in a much shorter time with lesser effort. The protein maps can contribute to generating a complete map of regulatory systems to elucidate tumor mechanisms. In particular, newly developed unicellular proteomics could be used to determine the microenvironment and heterogeneity. In addition, a large scale of differentiated proteins provides more ways to precisely classify tumor subtypes and construct a larger library for biomarkers and biotargets, especially for immunotherapy. A series of advanced proteomic studies have been devoted to the different aspects of immunotherapy for glioma, including monoclonal antibodies, oncolytic viruses, dendritic cell (DC) vaccines, and chimeric antigen receptor (CAR) T cells. Thus, the application of proteomics in immunotherapy may accelerate research on the treatment of glioblastoma. In this review, we evaluate the frontline applications of proteomics strategies for immunotherapy in glioblastoma research.""",https://pubmed.ncbi.nlm.nih.gov/33708196
"""Present trend in the primary treatment of aggressive malignant glioma: glioblastoma multiforme.""","""The standard treatment for glioblastoma multiforme is surgery, radiation, and chemotherapy. Yet this aggressive therapy has only a modest effect on survival with most patients surviving less than 1 year after diagnosis. This poor prognosis has lead scientists to seek alternative molecular approaches for the treatment of glioblastoma multiforme. Among these, gene therapy, vaccine therapy, and immunotherapy are all approaches that are currently being investigated. While these molecular approaches may not herald an immediate change in the prognosis of these aggressive tumors, combining them with existing approaches may bring some progress in the standard of care. This paper reviews current treatments and several newer therapies in preclinical and early clinical studies.""",https://pubmed.ncbi.nlm.nih.gov/18473496
