Source,Text,Link,Verb,Original_Form,Context
Abstract,"""The role of radiation therapy in treatment of adults with newly diagnosed glioblastoma multiforme: a systematic review and evidence-based clinical practice guideline update.""",https://pubmed.ncbi.nlm.nih.gov/33215344,modulate,modulated,diagnosed supratentorial glioblastoma is image-modulated rt (imrt) or
Abstract,"""The role of radiation therapy in treatment of adults with newly diagnosed glioblastoma multiforme: a systematic review and evidence-based clinical practice guideline update.""",https://pubmed.ncbi.nlm.nih.gov/33215344,improve,improve,newly diagnosed glioblastoma does the use of radiosensitizers with rt improve the
Abstract,"""The role of radiation therapy in treatment of adults with newly diagnosed glioblastoma multiforme: a systematic review and evidence-based clinical practice guideline update.""",https://pubmed.ncbi.nlm.nih.gov/33215344,hypofractionate,hypofractionated,newly diagnosed glioblastoma is hypofractionated rt indicated instead of a standard fractionation
Abstract,"""The role of radiation therapy in treatment of adults with newly diagnosed glioblastoma multiforme: a systematic review and evidence-based clinical practice guideline update.""",https://pubmed.ncbi.nlm.nih.gov/33215344,fractionate,fractionated,newly diagnosed glioblastoma is the addition of brachytherapy to standard fractionated rt
Abstract,"""The role of radiation therapy in treatment of adults with newly diagnosed glioblastoma multiforme: a systematic review and evidence-based clinical practice guideline update.""",https://pubmed.ncbi.nlm.nih.gov/33215344,accelerate,accelerated,newly diagnosed glioblastoma under what circumstances is accelerated hyperfractionated rt indicated instead
Abstract,"""Immunotherapy for Brain Tumors: Where We Have Been, and Where Do We Go From Here?""",https://pubmed.ncbi.nlm.nih.gov/38649630,remain,remains,immunotherapy for glioblastoma (gbm) remains an intensive area of investigation
Title,"""Enhancement of Therapies for Glioblastoma (GBM) Using Nanoparticle-based Delivery Systems.""",https://pubmed.ncbi.nlm.nih.gov/33575970,use,using,therapies for glioblastoma (gbm) using nanoparticle-based delivery systems
Abstract,"""Emerging role of combination of all-trans retinoic acid and interferon-gamma as chemoimmunotherapy in the management of human glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/17676389,develop,developed,"and curing glioblastoma, new and innovative therapeutic strategies must be developed"
Abstract,"""Emerging role of combination of all-trans retinoic acid and interferon-gamma as chemoimmunotherapy in the management of human glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/17676389,gap,gaps,"options for glioblastomas, gaps in our knowledge of immune recognition of"
Abstract,"""Synthetic and systems biology principles in the design of programmable oncolytic virus immunotherapies for glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33524942,show,shown,treatment of glioblastoma (gbm) but have shown limited success in
Abstract,"""Radiation-Triggered Selenium-Engineered Mesoporous Silica Nanocapsules for RNAi Therapy in Radiotherapy-Resistant Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/36759969,remain,remains,-resistant glioblastoma (rrgbm) remains a significant clinical challenge because
Abstract,"""Toward Personalized Targeted Therapeutics: An Overview.""",https://pubmed.ncbi.nlm.nih.gov/27995437,create,created,analysis of glioblastoma have created optimism that personalized targeted therapy is within
Abstract,"""Toward Personalized Targeted Therapeutics: An Overview.""",https://pubmed.ncbi.nlm.nih.gov/27995437,increase,increased,"complexity of glioblastoma has increased over the years, the path to"
Abstract,"""Pharmacometabolomics Informs Quantitative Radiomics for Glioblastoma Diagnostic Innovation.""",https://pubmed.ncbi.nlm.nih.gov/28816643,serve,serve,suggest that glioblastomas serve as a useful application paradigm.
Abstract,"""Diagnostic and therapeutic avenues for glioblastoma: no longer a dead end?""",https://pubmed.ncbi.nlm.nih.gov/23183634,drive,driven,glioblastomas are heterogeneous neoplasms that are driven by complex signalling
Abstract,"""Diagnostic and therapeutic avenues for glioblastoma: no longer a dead end?""",https://pubmed.ncbi.nlm.nih.gov/23183634,remain,remains,patients with glioblastomas remains poor.
Abstract,"""Diagnostic and therapeutic avenues for glioblastoma: no longer a dead end?""",https://pubmed.ncbi.nlm.nih.gov/23183634,stimulate,stimulated,"pathogenesis of glioblastomas has stimulated the development of novel therapies, including"
Abstract,"""Diagnostic and therapeutic avenues for glioblastoma: no longer a dead end?""",https://pubmed.ncbi.nlm.nih.gov/23183634,target,targeted,"biology of glioblastomas, targeted, antiangiogenic and immunotherapies that have impacted"
Abstract,"""Glioblastoma multiforme: a review of therapeutic targets.""",https://pubmed.ncbi.nlm.nih.gov/19409033,present,present,such as glioblastoma multiforme (gbm) present some of the greatest
Abstract,"""The Cryo-immunologic effect: A therapeutic advance in the treatment of glioblastomas?""",https://pubmed.ncbi.nlm.nih.gov/33045247,become,become,of cerebral glioblastoma has become a hot topic.
Abstract,"""Clinical implications of in silico mathematical modeling for glioblastoma: a critical review.""",https://pubmed.ncbi.nlm.nih.gov/29081039,remain,remains,glioblastoma remains a clinical challenge in spite of years of
Abstract,"""Clinical implications of in silico mathematical modeling for glioblastoma: a critical review.""",https://pubmed.ncbi.nlm.nih.gov/29081039,base,based,in vivo glioblastomas based on contemporary imaging techniques.
Abstract,"""Hypoxia Is the Driving Force Behind GBM and Could Be a New Tool in GBM Treatment.""",https://pubmed.ncbi.nlm.nih.gov/26559096,divide,divided,glioblastoma (gbm) can be divided into two distinct
Abstract,"""Therapeutic control and resistance of the EGFR-driven signaling network in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25885672,represent,represents,"feature of glioblastomas (gbm), and its inhibition represents a"
Abstract,"""Cell-based therapy using miR-302-367 expressing cells represses glioblastoma growth.""",https://pubmed.ncbi.nlm.nih.gov/28358371,affect,affect,glioblastomas are incurable primary brain tumors that affect patients of
Abstract,"""Cell-based therapy using miR-302-367 expressing cells represses glioblastoma growth.""",https://pubmed.ncbi.nlm.nih.gov/28358371,alter,altered,together with glioblastoma stem-like cells efficiently altered the tumor development
Abstract,"""[Angiogenesis and anti-angiogenic strategies for glioblastoma].""",https://pubmed.ncbi.nlm.nih.gov/15888393,summarize,summarized,studies in glioblastoma models in vivo are summarized and clinical perspectives are
Title,"""Phase I study of a novel glioblastoma radiation therapy schedule exploiting cell-state plasticity.""",https://pubmed.ncbi.nlm.nih.gov/36402744,exploit,exploiting,a novel glioblastoma radiation therapy schedule exploiting cell-state plasticity.
Abstract,"""Phase I study of a novel glioblastoma radiation therapy schedule exploiting cell-state plasticity.""",https://pubmed.ncbi.nlm.nih.gov/36402744,comprise,comprise,"background: glioblastomas comprise heterogeneous cell populations with dynamic, bidirectional plasticity"
Abstract,"""Phase I study of a novel glioblastoma radiation therapy schedule exploiting cell-state plasticity.""",https://pubmed.ncbi.nlm.nih.gov/36402744,base,based,interventions to glioblastoma patients based on the corresponding survival benefit in the
Abstract,"""Phase I study of a novel glioblastoma radiation therapy schedule exploiting cell-state plasticity.""",https://pubmed.ncbi.nlm.nih.gov/36402744,optimize,optimize,model of glioblastoma radiation response to optimize a radiation therapy fractionation schedule
Abstract,"""Phase I study of a novel glioblastoma radiation therapy schedule exploiting cell-state plasticity.""",https://pubmed.ncbi.nlm.nih.gov/36402744,develop,developed,irradiation for glioblastoma and developed a first-in-human trial
Abstract,"""Update on the effects of the sodium pump alpha1 subunit on human glioblastoma: from the laboratory to the clinic.""",https://pubmed.ncbi.nlm.nih.gov/30130132,debilitate,debilitating,introduction: glioblastoma is a debilitating disease that is associated with poor
Abstract,"""Update on the effects of the sodium pump alpha1 subunit on human glioblastoma: from the laboratory to the clinic.""",https://pubmed.ncbi.nlm.nih.gov/30130132,compare,compared,"in most glioblastomas compared with that in normal brain tissues, is"
Abstract,"""Update on the effects of the sodium pump alpha1 subunit on human glioblastoma: from the laboratory to the clinic.""",https://pubmed.ncbi.nlm.nih.gov/30130132,analyze,analyze,subunit in glioblastoma and analyze its potential therapeutic applications.
Abstract,"""Update on the effects of the sodium pump alpha1 subunit on human glioblastoma: from the laboratory to the clinic.""",https://pubmed.ncbi.nlm.nih.gov/30130132,signal,signaling,"mediated pivotal antiglioblastoma signaling pathways have been reviewed, and their impact"
Abstract,"""Update on the effects of the sodium pump alpha1 subunit on human glioblastoma: from the laboratory to the clinic.""",https://pubmed.ncbi.nlm.nih.gov/30130132,clarify,clarified,sensitivity of glioblastoma cells to anticancer drugs has recently been clarified.
Abstract,"""Glioblastoma of the cerebellum in children: report of five cases and review of the literature.""",https://pubmed.ncbi.nlm.nih.gov/23299302,compare,compared,"with cerebellar glioblastomas is dismal, even when compared to adult counterparts"
Abstract,"""Glioblastoma of the cerebellum in children: report of five cases and review of the literature.""",https://pubmed.ncbi.nlm.nih.gov/23299302,have,have,cerebellar glioblastomas have a tendency to recur and disseminate despite treatment
Abstract,"""A Syx-RhoA-Dia1 signaling axis regulates cell cycle progression, DNA damage, and therapy resistance in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37427593,lack,lack,glioblastomas (gbm) are aggressive tumors that lack effective
Abstract,"""The treatment of glioblastomas: a systematic update on clinical Phase III trials.""",https://pubmed.ncbi.nlm.nih.gov/23453191,associate,associated,glioblastomas (gbms) are invariably associated with unavoidable tumor
Abstract,"""Regulation of pathological blood-brain barrier for intracranial enhanced drug delivery and anti-glioblastoma therapeutics.""",https://pubmed.ncbi.nlm.nih.gov/37305160,destroy,destroyed,"development of glioblastoma (gbm), bbb is pathologically destroyed with"
Abstract,"""Standard therapy for glioblastoma--a review of where we are.""",https://pubmed.ncbi.nlm.nih.gov/20885105,base,based,"and recurrent glioblastomas, based on the most authoritative guidelines, the"
Abstract,"""Surgery, tamoxifen, carboplatin, and radiotherapy in the treatment of newly diagnosed glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/11206010,undergo,underwent,newly diagnosed glioblastomas underwent surgery and were subsequently treated with 200 mg
Abstract,"""Development of an exercise intervention as part of rehabilitation in a glioblastoma multiforme survivor during irradiation treatment: a case report.""",https://pubmed.ncbi.nlm.nih.gov/29382243,discuss,discusses,patient with glioblastoma multiforme (gbm ) and discusses potential relations of
Abstract,"""Application of RNA-based therapeutics in glioma: A review.""",https://pubmed.ncbi.nlm.nih.gov/38458736,remain,remains,suffering from glioblastoma multiforme remains highly detrimental.
Title,"""Role of microRNAs in mechanisms of glioblastoma resistance to radio- and chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/23590435,radio-,radio-,mechanisms of glioblastoma resistance to radio- and chemotherapy.
Abstract,"""Role of microRNAs in mechanisms of glioblastoma resistance to radio- and chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/23590435,characterize,characterized,"and multiform glioblastoma are characterized by highly pronounced anaplasia, malignization,"
Abstract,"""GammaTile(): Surgically targeted radiation therapy for glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/32618209,recur,recur,% of glioblastomas recur in proximity to the resection cavity.
Abstract,"""Stereotactic radiosurgery for IDH wild type glioblastoma: an international, multicenter study.""",https://pubmed.ncbi.nlm.nih.gov/34797526,pool,pooled,-wt glioblastoma were pooled for this retrospective observational international multi-
Abstract,"""The Clinical Application of Tumor Treating Fields Therapy in Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/31058901,diagnose,diagnosed,of recurrent glioblastoma in 2011 and for newly diagnosed glioblastoma in 2015
Abstract,"""Phase I/II study testing the combination of AGuIX nanoparticles with radiochemotherapy and concomitant temozolomide in patients with newly diagnosed glioblastoma (NANO-GBM trial protocol).""",https://pubmed.ncbi.nlm.nih.gov/37060055,remain,remains,prognosis of glioblastoma patients remains poor.
Abstract,"""Phase I/II study testing the combination of AGuIX nanoparticles with radiochemotherapy and concomitant temozolomide in patients with newly diagnosed glioblastoma (NANO-GBM trial protocol).""",https://pubmed.ncbi.nlm.nih.gov/37060055,combine,combined,", including glioblastoma with a potential synergetic effect when combined with tmz"
Abstract,"""Phase I/II study testing the combination of AGuIX nanoparticles with radiochemotherapy and concomitant temozolomide in patients with newly diagnosed glioblastoma (NANO-GBM trial protocol).""",https://pubmed.ncbi.nlm.nih.gov/37060055,operate,operated,"grade iv glioblastoma, not operated or partially operated, with a"
Abstract,"""Phase I/II study testing the combination of AGuIX nanoparticles with radiochemotherapy and concomitant temozolomide in patients with newly diagnosed glioblastoma (NANO-GBM trial protocol).""",https://pubmed.ncbi.nlm.nih.gov/37060055,have,have,newly diagnosed glioblastomas that have the poorest prognosis (incomplete resection or
Title,"""[Epidemiological, clinical, therapeutic and evolutionary features of patients with glioblastoma: series of cases managed in the Department of Hematology-Oncology at the Mohammed VI University Hospital Center in Marrakech in 2016 and 2017].""",https://pubmed.ncbi.nlm.nih.gov/34603572,manage,managed,patients with glioblastoma: series of cases managed in the department of
Abstract,"""[Epidemiological, clinical, therapeutic and evolutionary features of patients with glioblastoma: series of cases managed in the Department of Hematology-Oncology at the Mohammed VI University Hospital Center in Marrakech in 2016 and 2017].""",https://pubmed.ncbi.nlm.nih.gov/34603572,admit,admitted,patients with glioblastoma admitted to the department of hematology-oncology (
Abstract,"""[Epidemiological, clinical, therapeutic and evolutionary features of patients with glioblastoma: series of cases managed in the Department of Hematology-Oncology at the Mohammed VI University Hospital Center in Marrakech in 2016 and 2017].""",https://pubmed.ncbi.nlm.nih.gov/34603572,account,accounted,glioblastoma accounted for 47.6% of treated intracranial tumours.
Abstract,"""[Epidemiological, clinical, therapeutic and evolutionary features of patients with glioblastoma: series of cases managed in the Department of Hematology-Oncology at the Mohammed VI University Hospital Center in Marrakech in 2016 and 2017].""",https://pubmed.ncbi.nlm.nih.gov/34603572,have,had,cases had glioblastomas-idh1-wild and one case had glioblastoma
Abstract,"""Editorial: on the road to multi-modal and pluri-disciplinary treatment of glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19194651,represent,represent,"of which glioblastomas represent the ultimate grade of malignancy, they remain"
Abstract,"""Editorial: on the road to multi-modal and pluri-disciplinary treatment of glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19194651,have,have,"indeed, glioblastoma patients have a median survival expectancy of only 14"
Abstract,"""Current and Future Drug Treatments for Glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/27758718,have,have,glioblastomas are the most aggressive of all gliomas and have
Abstract,"""Survivin knockdown and concurrent 4-HPR treatment controlled human glioblastoma in vitro and in vivo.""",https://pubmed.ncbi.nlm.nih.gov/20679253,play,plays,", including glioblastoma, and it plays a significant role in inhibiting"
Abstract,"""Survivin knockdown and concurrent 4-HPR treatment controlled human glioblastoma in vitro and in vivo.""",https://pubmed.ncbi.nlm.nih.gov/20679253,treat,treated,survivin in glioblastoma u251mg and u118mg cells and simultaneously treated
Title,"""The need of radiotherapy optimization for glioblastomas considering immune responses.""",https://pubmed.ncbi.nlm.nih.gov/37071249,consider,considering,optimization for glioblastomas considering immune responses.
Abstract,"""The need of radiotherapy optimization for glioblastomas considering immune responses.""",https://pubmed.ncbi.nlm.nih.gov/37071249,show,shown,", including glioblastomas, but little has been shown to be effective"
Abstract,"""The need of radiotherapy optimization for glioblastomas considering immune responses.""",https://pubmed.ncbi.nlm.nih.gov/37071249,have,have,is that glioblastomas have a high ability to evade attacks from the
Abstract,"""The need of radiotherapy optimization for glioblastomas considering immune responses.""",https://pubmed.ncbi.nlm.nih.gov/37071249,vary,varies,therapy for glioblastomas varies among guidelines and clinical trials.
Abstract,"""The need of radiotherapy optimization for glioblastomas considering immune responses.""",https://pubmed.ncbi.nlm.nih.gov/37071249,conduct,conducted,"radiotherapy for glioblastomas was conducted, and it was reported that the"
Abstract,"""The need of radiotherapy optimization for glioblastomas considering immune responses.""",https://pubmed.ncbi.nlm.nih.gov/37071249,propose,propose,immunotherapy to glioblastomas and the novel role of radiotherapy and propose the
Title,"""Enhanced targeting of invasive glioblastoma cells by peptide-functionalized gold nanorods in hydrogel-based 3D cultures.""",https://pubmed.ncbi.nlm.nih.gov/28576716,functionalize,functionalized,of invasive glioblastoma cells by peptide-functionalized gold nanorods in hydrogel
Abstract,"""Enhanced targeting of invasive glioblastoma cells by peptide-functionalized gold nanorods in hydrogel-based 3D cultures.""",https://pubmed.ncbi.nlm.nih.gov/28576716,compose,composed,glioblastoma multiforme (gbm) tumors are usually composed of
Title,"""Hurdles in radiation planning for glioblastoma: Can delayed-contrast enhanced computed tomography be a potential solution?""",https://pubmed.ncbi.nlm.nih.gov/30698349,delay,delayed,planning for glioblastoma: can delayed-contrast enhanced computed tomography be
Abstract,"""Hurdles in radiation planning for glioblastoma: Can delayed-contrast enhanced computed tomography be a potential solution?""",https://pubmed.ncbi.nlm.nih.gov/30698349,treat,treated,patients of glioblastoma treated at our center between 2011 and 2014 were
Abstract,"""Study protocol for a multicenter randomised controlled trial on the (cost)effectiveness of biopsy combined with same-session MR-guided LITT versus biopsy alone in patients with primary irresectable glioblastoma (EMITT trial).""",https://pubmed.ncbi.nlm.nih.gov/37612610,resect,resected,", a glioblastoma is resected and further treated with chemoradiation therapy ("
Abstract,"""Study protocol for a multicenter randomised controlled trial on the (cost)effectiveness of biopsy combined with same-session MR-guided LITT versus biopsy alone in patients with primary irresectable glioblastoma (EMITT trial).""",https://pubmed.ncbi.nlm.nih.gov/37612610,compare,compared,patients with glioblastoma as compared with current standard of care.
Abstract,"""Epigenetic alterations in glioblastomas: Diagnostic, prognostic and therapeutic relevance.""",https://pubmed.ncbi.nlm.nih.gov/36479695,affect,affecting,"glioblastoma, the most common and heterogeneous tumor affecting brain"
Abstract,"""Epigenetic alterations in glioblastomas: Diagnostic, prognostic and therapeutic relevance.""",https://pubmed.ncbi.nlm.nih.gov/36479695,explore,explored,"features of glioblastomas that are, indeed, currently explored in preclinical"
Abstract,"""Epigenetic alterations in glioblastomas: Diagnostic, prognostic and therapeutic relevance.""",https://pubmed.ncbi.nlm.nih.gov/36479695,discuss,discussing,"landscapes of glioblastomas, in each case discussing the corresponding targeted therapies"
Abstract,"""Epigenetic alterations in glioblastomas: Diagnostic, prognostic and therapeutic relevance.""",https://pubmed.ncbi.nlm.nih.gov/36479695,enforce,enforcing,"investigate many glioblastoma epigenetic biomarkers in clinical practice, further enforcing the"
Abstract,"""Glioblastoma Multiforme: The Genetic Perspective of the Treatment Planning.""",https://pubmed.ncbi.nlm.nih.gov/26559087,divide,divided,glioblastoma multiforme (gbm) is divided into two distinct
Abstract,"""Dosimetric evaluation and treatment planning considerations for GammaTile permanent brain implants - a pilot, institutional experience.""",https://pubmed.ncbi.nlm.nih.gov/38902561,characterize,characterized,for recurrent glioblastomas and characterized dosimetric parameter and associated clinical outcome.
Abstract,"""Dosimetric evaluation and treatment planning considerations for GammaTile permanent brain implants - a pilot, institutional experience.""",https://pubmed.ncbi.nlm.nih.gov/38902561,follow,followed,of recurrent glioblastoma underwent resection followed by intraoperative gt implant between 01/2019
Abstract,"""Development of a murine laser interstitial thermotherapy system.""",https://pubmed.ncbi.nlm.nih.gov/39486063,investigate,investigate,for human glioblastoma treatment to investigate thermal diffusion in heterogeneous brain tissue
Abstract,"""MGMT methylation status: the advent of stratified therapy in glioblastoma?""",https://pubmed.ncbi.nlm.nih.gov/17325429,test,testing,newly diagnosed glioblastoma testing the addition of the alkylating agent temozolomide to
Abstract,"""MGMT methylation status: the advent of stratified therapy in glioblastoma?""",https://pubmed.ncbi.nlm.nih.gov/17325429,become,become,"agents in glioblastoma patients, but many others may hopefully become part"
Title,"""Boron neutron capture therapy for glioblastoma: is it worth pursuing?""",https://pubmed.ncbi.nlm.nih.gov/18198928,pursue,pursuing,therapy for glioblastoma: is it worth pursuing?
Abstract,"""Clinical and dosimetric study of radiotherapy for glioblastoma: three-dimensional conformal radiotherapy versus intensity-modulated radiotherapy.""",https://pubmed.ncbi.nlm.nih.gov/29374810,treat,treated,"patients with glioblastoma, treated with 3d-crt or imrt,"
Abstract,"""Functional brain imaging interventions for radiation therapy planning in patients with glioblastoma: a systematic review.""",https://pubmed.ncbi.nlm.nih.gov/36371225,support,support,patients with glioblastoma to support clinicians and further research.
Abstract,"""Molecular advances of brain tumors in radiation oncology.""",https://pubmed.ncbi.nlm.nih.gov/19464632,base,based,"glioblastoma, grade iv malignant glioma based on the world"
Abstract,"""Molecular advances of brain tumors in radiation oncology.""",https://pubmed.ncbi.nlm.nih.gov/19464632,cause,caused,prognosis of glioblastoma patients is largely caused by the striking radioresistance of
Abstract,"""Molecular advances of brain tumors in radiation oncology.""",https://pubmed.ncbi.nlm.nih.gov/19464632,provide,provide,phenotype of glioblastomas and plausible mechanisms of radiation resistance can provide new
Abstract,"""Molecular advances of brain tumors in radiation oncology.""",https://pubmed.ncbi.nlm.nih.gov/19464632,result,result,patients with glioblastoma and result in a better prognosis for these patients
Abstract,"""Analysis of Treatment Tolerance and Factors Associated with Overall Survival in Elderly Patients with Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27485530,increase,increased,patients with glioblastomas has increased.
Abstract,"""Analysis of Treatment Tolerance and Factors Associated with Overall Survival in Elderly Patients with Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/27485530,age,aged,study of glioblastoma patients aged 60 years old or older who were
Abstract,"""Applying a Radiation Therapy Volume Analysis Pipeline to Determine the Utility of Spectroscopic MRI-Guided Adaptive Radiation Therapy for Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37218946,challenge,challenging,crucial for glioblastoma treatment but may be challenging using clinical imaging alone
Abstract,"""Applying a Radiation Therapy Volume Analysis Pipeline to Determine the Utility of Spectroscopic MRI-Guided Adaptive Radiation Therapy for Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37218946,receive,received,) where glioblastoma patients received high-dose rt guided by the
Abstract,"""Glioblastoma multiforme with very rapid growth and long-term survival in children: report of two cases and review of the literature.""",https://pubmed.ncbi.nlm.nih.gov/21656012,occur,occurs,glioblastoma occurs rarely in pediatric patients (0.6-7.9
Abstract,"""Glioblastoma multiforme with very rapid growth and long-term survival in children: report of two cases and review of the literature.""",https://pubmed.ncbi.nlm.nih.gov/21656012,appear,appeared,histopathologically confirmed glioblastoma multiforme whose lesions appeared within just 1 week of
Abstract,"""Glioblastoma multiforme with very rapid growth and long-term survival in children: report of two cases and review of the literature.""",https://pubmed.ncbi.nlm.nih.gov/21656012,emphasize,emphasizes,development of glioblastoma in childhood and emphasizes the importance of serial neuroimaging
Abstract,"""Stem cell-based therapies for tumors in the brain: are we there yet?""",https://pubmed.ncbi.nlm.nih.gov/27282399,result,resulted,", particularly glioblastoma have not resulted in a marked increase in patient"
Abstract,"""[Targeted therapy in glioblastoma: update and perspectives].""",https://pubmed.ncbi.nlm.nih.gov/29874421,remain,remains,prognosis of glioblastoma patients remains dismal with a median overall survival below
Abstract,"""[Targeted therapy in glioblastoma: update and perspectives].""",https://pubmed.ncbi.nlm.nih.gov/29874421,throughput,throughput,characterization of glioblastoma mainly thanks to high throughput molecular biology techniques.
Abstract,"""[Targeted therapy in glioblastoma: update and perspectives].""",https://pubmed.ncbi.nlm.nih.gov/29874421,target,targeted,"knowledge of glioblastoma molecular biology, these molecular targeted therapies also appear"
Abstract,"""[Targeted therapy in glioblastoma: update and perspectives].""",https://pubmed.ncbi.nlm.nih.gov/29874421,improve,improve,directed against glioblastomas to improve survival and quality of ife of patients
Abstract,"""Immunogenic Cell Death Induced by Chemoradiotherapy of Novel pH-Sensitive Cargo-Loaded Polymersomes in Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/34712045,represent,represents,treatment of glioblastoma which represents a promising nanoplatform for future translational research
Abstract,"""Infiltrating natural killer cells bind, lyse and increase chemotherapy efficacy in glioblastoma stem-like tumorospheres.""",https://pubmed.ncbi.nlm.nih.gov/35538218,remain,remain,glioblastomas remain the most lethal primary brain tumors.
Abstract,"""Infiltrating natural killer cells bind, lyse and increase chemotherapy efficacy in glioblastoma stem-like tumorospheres.""",https://pubmed.ncbi.nlm.nih.gov/35538218,select,select,"treatment of glioblastomas, since these cells can select and lyse therapy"
Title,"""Critical multiple angiogenic factors secreted by glioblastoma stem-like cells underline the need for combinatorial anti-angiogenic therapeutic strategies.""",https://pubmed.ncbi.nlm.nih.gov/23229792,underline,underline,secreted by glioblastoma stem-like cells underline the need for combinatorial
Abstract,"""Critical multiple angiogenic factors secreted by glioblastoma stem-like cells underline the need for combinatorial anti-angiogenic therapeutic strategies.""",https://pubmed.ncbi.nlm.nih.gov/23229792,endow,endowed,populations of glioblastoma stem-like cells (gscs) endowed with
Abstract,"""Critical multiple angiogenic factors secreted by glioblastoma stem-like cells underline the need for combinatorial anti-angiogenic therapeutic strategies.""",https://pubmed.ncbi.nlm.nih.gov/23229792,vascularize,vascularized,glioblastomas are highly vascularized tumors resulting in a rich dialog
Abstract,"""Critical multiple angiogenic factors secreted by glioblastoma stem-like cells underline the need for combinatorial anti-angiogenic therapeutic strategies.""",https://pubmed.ncbi.nlm.nih.gov/23229792,overcome,overcome,attack of glioblastoma vasculature that could overcome the development of resistance to
Title,"""Live-attenuated Japanese encephalitis virus inhibits glioblastoma growth and elicits potent antitumor immunity.""",https://pubmed.ncbi.nlm.nih.gov/37114043,potent,potent,virus inhibits glioblastoma growth and elicits potent antitumor immunity.
Title,"""Comparison of healthcare utilization and life-sustaining interventions between patients with glioblastoma receiving palliative care or not: A population-based study.""",https://pubmed.ncbi.nlm.nih.gov/36789966,receive,receiving,patients with glioblastoma receiving palliative care or not: a population-
Abstract,"""Comparison of healthcare utilization and life-sustaining interventions between patients with glioblastoma receiving palliative care or not: A population-based study.""",https://pubmed.ncbi.nlm.nih.gov/36789966,limit,limited,stage of glioblastoma has been limited.
Abstract,"""Comparison of healthcare utilization and life-sustaining interventions between patients with glioblastoma receiving palliative care or not: A population-based study.""",https://pubmed.ncbi.nlm.nih.gov/36789966,receive,received,patients with glioblastoma who received palliative care and who did not based
Abstract,"""Comparison of healthcare utilization and life-sustaining interventions between patients with glioblastoma receiving palliative care or not: A population-based study.""",https://pubmed.ncbi.nlm.nih.gov/36789966,identify,identified,"patients with glioblastoma identified, 1784 fulfilled the inclusion criteria, 613"
Abstract,"""Comparison of healthcare utilization and life-sustaining interventions between patients with glioblastoma receiving palliative care or not: A population-based study.""",https://pubmed.ncbi.nlm.nih.gov/36789966,have,had,reveals that glioblastoma patients without palliative care had greater odds of receiving
Abstract,"""Leveraging the neurosurgical operating room for therapeutic development in NeuroOncology.""",https://pubmed.ncbi.nlm.nih.gov/35561836,remain,remains,glioblastoma (gbm) remains a disease with a dismal
Title,"""Glioblastoma Treated With Magnetic Resonance Imaging-Guided Laser Interstitial Thermal Therapy: Safety, Efficacy, and Outcomes.""",https://pubmed.ncbi.nlm.nih.gov/30137606,treat,treated,glioblastoma treated with magnetic resonance imaging-guided laser interstitial
Abstract,"""Glioblastoma Treated With Magnetic Resonance Imaging-Guided Laser Interstitial Thermal Therapy: Safety, Efficacy, and Outcomes.""",https://pubmed.ncbi.nlm.nih.gov/30137606,remain,remains,"treatments, glioblastoma (gbm) remains an aggressive and uniformly fatal"
Abstract,"""Glioblastoma oncometry.""",https://pubmed.ncbi.nlm.nih.gov/2176356,see,seen,appearance of glioblastomas seen at the completion of radiation therapy.
Abstract,"""Cell-based immunotherapy against gliomas: from bench to bedside.""",https://pubmed.ncbi.nlm.nih.gov/23648695,comprise,comprises,glioblastoma (gbm) comprises 51% of all gliomas
Title,"""Glioblastomas: Hijacking Metabolism to Build a Flexible Shield for Therapy Resistance.""",https://pubmed.ncbi.nlm.nih.gov/37022791,build,build,glioblastomas: hijacking metabolism to build a flexible shield for
Abstract,"""The Multifaceted Glioblastoma: From Genomic Alterations to Metabolic Adaptations.""",https://pubmed.ncbi.nlm.nih.gov/34014534,develop,develops,glioblastoma multiforme (gbm) develops on glial cells and
Abstract,"""Biomarker-based prognostic stratification of young adult glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/26452024,investigate,investigated,"the pediatric glioblastomas have been extensively investigated, young adult glioblastomas were"
Abstract,"""Biomarker-based prognostic stratification of young adult glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/26452024,examine,examine,"young adult glioblastomas by braf, h3f3a and idh1 mutations and examine"
