Title,Abstract,Link
"""Characterization and comparison of human glioblastoma models.""","""Glioblastoma (GBM) is one of the deadliest cancers. Treatment options are limited, and median patient survival is only several months. Translation of new therapies is hindered by a lack of GBM models that fully recapitulate disease heterogeneity. Here, we characterize two human GBM models (U87-luc2, U251-RedFLuc). In vitro, both cell lines express similar levels of luciferase and show comparable sensitivity to temozolomide and lapatinib exposure. In vivo, however, the two GBM models recapitulate different aspects of the disease. U87-luc2 cells quickly grow into large, well-demarcated tumors; U251-RedFLuc cells form small, highly invasive tumors. Using a new method to assess GBM invasiveness based on detecting tumor-specific anti-luciferase staining in brain slices, we found that U251-RedFLuc cells are more invasive than U87-luc2 cells. Lastly, we determined expression levels of ABC transporters in both models. Our findings indicate that U87-luc2 and U251-RedFLuc GBM models recapitulate different aspects of GBM heterogeneity that need to be considered in preclinical research.""",https://pubmed.ncbi.nlm.nih.gov/35922758
"""Motility of glioblastoma cells is driven by netrin-1 induced gain of stemness.""","""Background: Glioblastoma is an untreatable brain cancer. The tumors contain a population of stem-like cells which are highly invasive and resistant to therapies. These cells are the main reason for the lethality of glioblastoma. Extracellular guidance molecule netrin-1 promotes the invasiveness and survival of various cancer cell types. We have previously found that netrin-1 activates Notch signaling, and Notch signaling associates with cell stemness. Therefore, we have here investigated the effects of netrin-1 on glioblastoma pathogenesis and glioblastoma cell stemness. Methods: Glioma tissue microarrays were stained with immunohistochemistry and the results were used to evaluate the association between netrin-1 and survival of glioma patients. The localization of netrin-1 was analyzed utilizing fresh frozen glioblastoma tissues. The glioma cell invasion was investigated using ex vivo glioma tissue cultures and newly established primary cell cultures in 3D in vitro invasion assays. Intracranial mouse xenograft models were utilized to investigate the effects of netrin-1 on glioblastoma growth and invasion in vivo. Results: Netrin-1 expression associated with poor patient prognosis in grade II-III gliomas. In addition, its expression correlated with the stem-like cell marker nestin. Netrin-1 overexpression in cultured cells led to increased formation of stem-like cell spheroids. In glioblastoma tumor biopsies netrin-1 localized to hypoxic tumor areas known to be rich in the stem-like cells. In xenograft mouse models netrin-1 expression altered the phenotype of non-invasive glioblastoma cells into diffusively invading and increased the expression of glioma stem-like cell markers. Furthermore, a distinct invasion pattern where netrin-1 positive cells were following the invasive stem-like cells was detected both in mouse models and ex vivo human glioblastoma tissue cultures. Inhibition of netrin-1 signaling targeted especially the stem-like cells and inhibited their infiltrative growth. Conclusions: Our findings describe netrin-1 as an important regulator of glioblastoma cell stemness and motility. Netrin-1 activates Notch signaling in glioblastoma cells resulting in subsequent gain of stemness and enhanced invasiveness of these cells. Moreover, inhibition of netrin-1 signaling may offer a way to target stem-like cells.""",https://pubmed.ncbi.nlm.nih.gov/28069038
"""Treatment with Gold Nanoparticles Using Cudrania tricuspidata Root Extract Induced Downregulation of MMP-2/-9 and PLD1 and Inhibited the Invasiveness of Human U87 Glioblastoma Cells.""","""In this study, we aimed to elucidate the anti-invasive effects of Cudrania tricuspidata root-gold nanoparticles (CTR-GNPs) using glioblastoma cells. We demonstrated the rapid synthesis of CTR-GNPs using UV-vis spectra. The surface morphology, crystallinity, reduction, capsulation, and stabilization of CTR-GNPs were analyzed using high resolution transmission electron microscopy (HR-TEM), energy dispersive spectroscopy (EDS), X-ray diffraction (XRD), and Fourier-transform infrared spectroscopy (FT-IR). Furthermore, CTR-GNPs displayed excellent photocatalytic activity as shown by the photo-degradation of methylene blue and rhodamine B. Cell migration and invasion assays with human glioblastoma cells were performed to investigate the anti-invasive effect of CTR-GNPs on U87 cells that were treated with phorbol 12-myristate 13-acetate. The results show that CTR-GNPs can significantly inhibit both basal and phorbol 12-myristate 13-acetate (PMA)-induced migration and invasion ability. Importantly, treatment with CTR-GNPs significantly decreased the levels of metalloproteinase (MMP)-2/-9 and phospholipase D1 (PLD1) and protein but not PLD2, which is involved in the modulation of migration and the invasion of glioblastoma cells. These results present a novel mechanism showing that CTR-GNPs can attenuate the migration and invasion of glioblastoma cells induced by PMA through transcriptional and translational regulation of MMP-2/-9 and PLD1. Taken together, our results suggest that CTR-GNPs might be an excellent therapeutic alternative for wide range of glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/32074974
"""Glioblastoma, a brief review of history, molecular genetics, animal models and novel therapeutic strategies.""","""Glioblastoma (GBM) is the most common and lethal primary brain tumor. Over the past few years tremendous genomic and proteomic characterization along with robust animal models of GBM have provided invaluable data that show that 'GBM', although histologically indistinguishable from one another, are comprised of molecularly heterogenous diseases. In addition, robust pre-clinical models and a better understanding of the core pathways disrupted in GBM are providing a renewed optimism for novel strategies targeting these devastating tumors. Here, we summarize a brief history of the disease, our current molecular knowledge, lessons from animal models and emerging concepts of angiogenesis, invasion, and metabolism in GBM that may lend themselves to therapeutic targeting.""",https://pubmed.ncbi.nlm.nih.gov/23224339
"""Microtubule-associated NAV3 regulates invasive phenotypes in glioblastoma cells.""","""Glioblastomas are aggressive brain tumors for which effective therapy is still lacking, resulting in dismal survival rates. These tumors display significant phenotypic plasticity, harboring diverse cell populations ranging from tumor core cells to dispersed, highly invasive cells. Neuron navigator 3 (NAV3), a microtubule-associated protein affecting microtubule growth and dynamics, is downregulated in various cancers, including glioblastoma, and has thus been considered a tumor suppressor. In this study, we challenge this designation and unveil distinct expression patterns of NAV3 across different invasion phenotypes. Using glioblastoma cell lines and patient-derived glioma stem-like cell cultures, we disclose an upregulation of NAV3 in invading glioblastoma cells, contrasting with its lower expression in cells residing in tumor spheroid cores. Furthermore, we establish an association between low and high NAV3 expression and the amoeboid and mesenchymal invasive phenotype, respectively, and demonstrate that overexpression of NAV3 directly stimulates glioblastoma invasive behavior in both 2D and 3D environments. Consistently, we observed increased NAV3 expression in cells migrating along blood vessels in mouse xenografts. Overall, our results shed light on the role of NAV3 in glioblastoma invasion, providing insights into this lethal aspect of glioblastoma behavior.""",https://pubmed.ncbi.nlm.nih.gov/39097525
"""Role of microRNAs in mechanisms of glioblastoma resistance to radio- and chemotherapy.""","""Low-grade gliomas and multiform glioblastoma are characterized by highly pronounced anaplasia, malignization, proliferation, and invasiveness; moreover, they are highly resistant to chemo- and radiotherapy. The very low efficiency of traditional approaches in the treatment of patients with glioblastomas is due to the intensive invasive growth of the tumor resulting in deep infiltration of adjacent normal perivascular and nervous tissue and formation of areas of perineural infiltration differently remote from the tumor epicenter. MicroRNAs are key posttranscriptional regulators of gene activities, and their expression is markedly increased in tumors, in particular in gliomas. MicroRNAs have been shown to promote the growth, proliferation, migration, and survival of tumor stem and non-stem cells. However, a population of microRNA possessing antitumor effects is also detected in gliomas. As a rule, the expression of antitumor microRNAs is suppressed in tumors. In this review, we consider microRNAs, their influence on radio- and chemoresistance of gliomas, and prospects for their use as specific agents in targeted therapy of gliomas. The pool of these microRNAs has distinct therapeutic value, because on use in combined therapy it can decrease the resistance of glioma tumor stem cells to existing pharmaceuticals and improve the efficiency of radio- and chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/23590435
"""Cerebrospinal fluid methylome-based liquid biopsies for accurate malignant brain neoplasm classification.""","""Background: Resolving the differential diagnosis between brain metastases (BM), glioblastomas (GBM), and central nervous system lymphomas (CNSL) is an important dilemma for the clinical management of the main three intra-axial brain tumor types. Currently, treatment decisions require invasive diagnostic surgical biopsies that carry risks and morbidity. This study aimed to utilize methylomes from cerebrospinal fluid (CSF), a biofluid proximal to brain tumors, for reliable non-invasive classification that addresses limitations associated with low target abundance in existing approaches. Methods: Binomial GLMnet classifiers of tumor type were built, in fifty iterations of 80% discovery sets, using CSF methylomes obtained from 57 BM, GBM, CNSL, and non-neoplastic control patients. Publicly-available tissue methylation profiles (N = 197) on these entities and normal brain parenchyma were used for validation and model optimization. Results: Models reliably distinguished between BM (area under receiver operating characteristic curve [AUROC] = 0.93, 95% confidence interval [CI]: 0.71-1.0), GBM (AUROC = 0.83, 95% CI: 0.63-1.0), and CNSL (AUROC = 0.91, 95% CI: 0.66-1.0) in independent 20% validation sets. For validation, CSF-based methylome signatures reliably distinguished between tumor types within external tissue samples and tumors from non-neoplastic controls in CSF and tissue. CSF methylome signals were observed to align closely with tissue signatures for each entity. An additional set of optimized CSF-based models, built using tumor-specific features present in tissue data, showed enhanced classification accuracy. Conclusions: CSF methylomes are reliable for liquid biopsy-based classification of the major three malignant brain tumor types. We discuss how liquid biopsies may impact brain cancer management in the future by avoiding surgical risks, classifying unbiopsiable tumors, and guiding surgical planning when resection is indicated.""",https://pubmed.ncbi.nlm.nih.gov/36455236
"""Role of micro-RNA (miRNA) in pathogenesis of glioblastoma.""","""Glioblastoma (GBM) is a very lethal form of human brain cancer, which is characterized by rapid diffuse, infiltrative growth and high level of cellular heterogeneity. Such cancer patients usually survive for one year under treatment. Recently, the role of small non-coding RNA known as microRNAs (miRNA), have been suggested to be involved in the pathogenesis of glioblastoma, as miRNAs play a critical role in the tumor-forming processes. The change in expression levels of several miRNAs has been found in GBM patients within last 10 years. It is evident now that impairment of miRNA regulation is one of the key mechanisms in GBM pathogenesis. The miRNA deregulation is involved in many processes, such as cell proliferation, cell cycle regulation, apoptosis, invasion, glioma stem cell behavior, and angiogenesis. GBM is also known as Grade IV astrocytoma, a rare disease with an incidence of 2-3 cases per 100,000 people in Europe and North America, and 50% with GBM die within 1 year, while 90% within 3 years. The treatments of GBM involve chemotherapy, radiation and surgery. The median survival with standard radiation and chemotherapy with Temozolomide is 1 year and 3 months, and median survival without treatment is four and a half months. In this article, symptoms of GBM, treatments, the role of miRNAs, gene expressions, types of miRNAs, neoplasms and glioblastomas, the miRNA biogenesis pathways, deregulation of miRNAs, and care of GBM have been described.""",https://pubmed.ncbi.nlm.nih.gov/26004603
"""Dexmedetomidine inhibits the migration, invasion, and glycolysis of glioblastoma cells by lactylation of c-myc.""","""Background: Glioblastoma (GBM) is a brain tumor with poor prognosis. Dexmedetomidine (Dex) regulates the biological behaviors of tumor cells to accelerate or decelerate cancer progression. Objective: We investigated the effects of Dex on the migration, invasion, and glycolysis in GBM. Methods: The concentration of Dex was determined using the cell counting kit-8 assay. The impacts of Dex on biological behaviors of GBM cells were assessed using Transwell assay, XF96 extracellular flux analysis, and western blot. The expression of c-Myc was examined using reverse transcription-quantitative polymerase chain reaction. The lactylation or stability of c-Myc was measured by western blot after immunoprecipitation or cycloheximide treatment. Results: We found that Dex (200 nM) inhibited GBM cell viability, migration, invasion, and glycolysis. C-Myc was highly expressed in GBM cells and was decreased by Dex treatment. Moreover, Dex suppressed lactylated c-Myc levels via suppressing glycolysis, thereby reducing the protein stability of c-Myc. Sodium lactate treatment abrogated the effects of Dex on the biological behaviors of GBM cells. Conclusion: Dex suppressed the migration, invasion, and glycolysis of GBM cells via inhibiting lactylation of c-Myc and suppressing the c-Myc stability, suggesting that Dex may be a novel therapeutic drug for GBM treatment.""",https://pubmed.ncbi.nlm.nih.gov/39193894
"""Glioblastoma invasion and NMDA receptors: A novel prospect.""","""Purpose: Glioblastoma cells create glutamate-rich tumor microenvironment, which initiates activation of ion channels and modulates downstream intracellular signaling. N-methyl-D-aspartate receptors (NMDARs; a type of glutamate receptors) have a high affinity for glutamate. The role of NMDAR activation on invasion of glioblastoma cells and the crosstalk with α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid receptors (AMPARs) is yet to be explored. Main methods: LN18, U251MG, and patient-derived glioblastoma cells were stimulated with NMDA to activate NMDAR glutamate receptors. The role of NMDAR activation on invasion and migration and its crosstalk with AMPAR were evaluated. Invasion and migration of glioblastoma cells were investigated by in vitro trans-well Matrigel invasion and trans-well migration assays, respectively. Expression of NMDARs and AMPARs at transcript level was evaluated by quantitative real-time polymerase chain reaction. Results: We determined that NMDA stimulation leads to enhanced invasion in LN18, U251MG, and patient-derived glioblastoma cells, whereas inhibition of NMDAR using MK-801, a non-competitive antagonist of the NMDAR, significantly decreased the invasive capacity. Concordant with these findings, migration was significantly augmented by NMDAR in both cell lines. Furthermore, NMDA stimulation upregulated the expression of GluN2 and GluA1 subunits at the transcript level. Conclusions: This study demonstrated the previously unexplored role of NMDAR in invasion of glioblastoma cells. Furthermore, the expression of the GluN2 subunit of NMDAR and the differential overexpression of the GluA1 subunit of AMPAR in both cell lines provide a plausible rationale of crosstalk between these calcium-permeable subunits in the glutamate-rich microenvironment of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/31564120
"""Cytoplasmic cyclin D1 regulates glioblastoma dissemination.""","""Glioblastoma (GBM) is a highly invasive brain neoplasia with an elevated recurrence rate after surgical resection. The cyclin D1 (Ccnd1)/Cdk4-retinoblastoma 1 (RB1) axis is frequently altered in GBM, leading to overproliferation by RB1 deletion or by Ccnd1-Cdk4 overactivation. High levels of Ccnd1-Cdk4 also promote GBM cell invasion by mechanisms that are not so well understood. The purpose of this work is to elucidate the in vivo role of cytoplasmic Ccnd1-Cdk4 activity in the dissemination of GBM. We show that Ccnd1 activates the invasion of primary human GBM cells through cytoplasmic RB1-independent mechanisms. By using GBM mouse models, we observed that evaded GBM cells showed cytoplasmic Ccnd1 colocalizing with regulators of cell invasion such as RalA and paxillin. Our genetic data strongly suggest that, in GBM cells, the Ccnd1-Cdk4 complex is acting upstream of those regulators. Accordingly, expression of Ccnd1 induces focal adhesion kinase, RalA and Rac1 activities. Finally, in vivo experiments demonstrated increased GBM dissemination after expression of membrane-targeted Ccnd1. We conclude that Ccnd1-Cdk4 activity promotes GBM dissemination through cytoplasmic and RB1-independent mechanisms. Therefore, inhibition of Ccnd1-Cdk4 activity may be useful to hinder the dissemination of recurrent GBM. © 2019 Pathological Society of Great Britain and Ireland. Published by John Wiley & Sons, Ltd.""",https://pubmed.ncbi.nlm.nih.gov/30957234
"""Genetics of glioblastoma: a window into its imaging and histopathologic variability.""","""Glioblastoma is a highly malignant brain tumor that relentlessly defies therapy. Efforts over the past decade have begun to tease out the biochemical details that lead to its aggressive behavior and poor prognosis. There is hope that this new understanding will lead to improved treatment strategies for patients with glioblastoma, in the form of targeted, molecularly based therapies that are individualized to specific changes in individual tumors. However, these new therapies have the potential to fundamentally alter the biologic behavior of glioblastoma and, as a result, its imaging appearance. Knowledge about common genetic alterations and the resultant cellular and tissue changes (ie, induced angiogenesis and abnormal cell survival, proliferation, and invasion) in glioblastomas is important as a basis for understanding imaging findings before treatment. It is equally critical that radiologists understand which genetic pathway is targeted by each specific therapeutic agent or class of agents in order to accurately interpret changes in the imaging appearances of treated tumors.""",https://pubmed.ncbi.nlm.nih.gov/21997991
"""Deciphering the Role of Glutamate Signaling in Glioblastoma Multiforme: Current Therapeutic Modalities and Future Directions.""","""As the most popular intrinsic neoplasm throughout the brain, glioblastoma multiforme (GBM) is resistant to existing therapies. Due to its invasive nature, GBM shows a poor prognosis despite aggressive surgery and chemoradiation. Therefore, identifying and understanding the critical molecules of GBM can help develop new therapeutic strategies. Glutamatergic signaling dysfunction has been well documented in neurodegenerative diseases as well as in GBM. Inhibition of glutamate receptor activation or extracellular glutamate release by specific antagonists inhibits cell development, invasion, and migration and contributes to apoptosis and autophagy in GBM cells. This review outlines the current knowledge of glutamate signaling involvement and current therapeutic modalities for the treatment of GBM.""",https://pubmed.ncbi.nlm.nih.gov/32493186
"""Glycation Leads to Increased Invasion of Glioblastoma Cells.""","""Glioblastoma (GBM) is a highly aggressive and invasive brain tumor with a poor prognosis despite extensive treatment. The switch to aerobic glycolysis, known as the Warburg effect, in cancer cells leads to an increased production of methylglyoxal (MGO), a potent glycation agent with pro-tumorigenic characteristics. MGO non-enzymatically reacts with proteins, DNA, and lipids, leading to alterations in the signaling pathways, genomic instability, and cellular dysfunction. In this study, we investigated the impact of MGO on the LN229 and U251 (WHO grade IV, GBM) cell lines and the U343 (WHO grade III) glioma cell line, along with primary human astrocytes (hA). The results showed that increasing concentrations of MGO led to glycation, the accumulation of advanced glycation end-products, and decreasing cell viability in all cell lines. The invasiveness of the GBM cell lines increased under the influence of physiological MGO concentrations (0.3 mmol/L), resulting in a more aggressive phenotype, whereas glycation decreased the invasion potential of hA. In addition, glycation had differential effects on the ECM components that are involved in the invasion progress, upregulating TGFβ, brevican, and tenascin C in the GBM cell lines LN229 and U251. These findings highlight the importance of further studies on the prevention of glycation through MGO scavengers or glyoxalase 1 activators as a potential therapeutic strategy against glioma and GBM.""",https://pubmed.ncbi.nlm.nih.gov/37174618
"""Epithelial-to-mesenchymal transition as the driver of changing carcinoma and glioblastoma microenvironment.""","""Epithelial-to-mesenchymal transition (EMT) is an essential molecular and cellular process that is part of normal embryogenesis and wound healing, and also has a ubiquitous role in various types of carcinoma and glioblastoma. EMT is activated and regulated by specific microenvironmental endogenous triggers and a complex network of signalling pathways. These mostly include epigenetic events that affect protein translation-controlling factors and proteases, altogether orchestrated by the switching on and off of oncogenes and tumour-suppressor genes in cancer cells. The hallmark of cancer-linked EMT is that the process is incomplete, as it is opposed by the reverse process of mesenchymal-to-epithelial transition, which results in a hybrid epithelial/mesenchymal phenotype that shows notable cell plasticity. This is a characteristic of cancer stem cells (CSCs), and it is of the utmost importance in their niche microenvironment, where it governs CSC migratory and invasive properties, thereby creating metastatic CSCs. These cells have high resistance to therapeutic treatments, in particular in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/32554164
"""EGFR-dependent mechanisms in glioblastoma: towards a better therapeutic strategy.""","""Glioblastoma is a particularly resilient cancer, and while therapies may be able to reach the brain by crossing the blood-brain barrier, they then have to deal with a highly invasive tumor that is very resistant to DNA damage. It seems clear that in order to kill aggressive glioma cells more efficiently and with fewer side effects on normal tissue, there must be a shift from classical cytotoxic chemotherapy to more targeted therapies. Since the epidermal growth factor receptor (EGFR) is altered in almost 50% of glioblastomas, it currently represents one of the most promising therapeutic targets. In fact, it has been associated with several distinct steps in tumorigenesis, from tumor initiation to tumor growth and survival, and also with the regulation of cell migration and angiogenesis. However, inhibitors of the EGFR kinase have produced poor results with this type of cancer in clinical trials, with no clear explanation for the tumor resistance observed. Here we will review what we know about the expression and function of EGFR in cancer and in particular in gliomas. We will also evaluate which are the possible molecular and cellular escape mechanisms. As a result, we hope that this review will help improve the design of future EGFR-targeted therapies for glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/24671641
"""Sphingosine-1-phosphate regulates glioblastoma cell invasiveness through the urokinase plasminogen activator system and CCN1/Cyr61.""","""Glioblastoma multiforme (GBM) is an aggressively invasive brain neoplasm with poor patient prognosis. We have previously shown that the bioactive lipid sphingosine-1-phosphate (S1P) stimulates in vitro invasiveness of GBM cells and that high expression levels of the enzyme that forms S1P, sphingosine kinase-1 (SphK1), correlate with shorter survival time of GBM patients. We also recently showed that S1P induces expression of CCN1 (also known as Cyr61), a matricellular protein known to correlate with poor patient prognosis, in GBM cells. In this study, we further explored the role of CCN1 as well as the urokinase plasminogen activator (uPA), a protein known to stimulate GBM cell invasiveness, in S1P-induced invasion using a spheroid invasion assay. We also investigated the roles of various S1P receptors in stimulating invasiveness through these pathways. S1P induced expression of uPA and its receptor, uPAR, in GBM cells. Whereas S1P(1), S1P(2), and S1P(3) receptors all contribute, at least partially, S1P(1) overexpression led to the most dramatic induction of the uPA system and of spheroid invasion, even in the absence of added S1P. Furthermore, neutralizing antibodies directed against uPA or CCN1 significantly decreased both basal and S1P-stimulated GBM cell invasiveness. Inhibition of SphK blocked basal expression of uPA and uPAR, as well as glioma cell invasion; however, overexpression of SphK did not augment S1P receptor-mediated enhancement of uPA activity or invasion. Thus, SphK is necessary for basal activity of the uPA system and glioma cell invasion, whereas S1P receptor signaling enhances invasion, partially through uPA and CCN1.""",https://pubmed.ncbi.nlm.nih.gov/19147534
"""Secretome signature of invasive glioblastoma multiforme.""","""The incurability of malignant glioblastomas is mainly attributed to their highly invasive nature coupled with resistance to chemo- and radiation therapy. Because invasiveness is partially dictated by the proteins these tumors secrete we used SILAC to characterize the secretomes of four glioblastoma cell lines (LN18, T98, U118 and U87). Although U87 and U118 cells both secreted high levels of well-known invasion promoting proteins, a Matrigel invasion assay showed U87 cells to be eight times more invasive than U118 cells, suggesting that additional proteins secreted by U87 cells may contribute to the highly invasive phenotype. Indeed, we identified a number of proteins highly or exclusively expressed by U87 cells as compared to the less invasive cell lines. The most striking of these include ADAM9, ADAM10, cathepsin B, cathepsin L1, osteopontin, neuropilin-1, semaphorin-7A, suprabasin, and chitinase-3-like protein 1. U87 cells also expressed significantly low levels of some cell adhesion proteins such as periostin and EMILIN-1. Correlation of secretome profiles with relative levels of invasiveness using Pavlidis template matching further indicated potential roles for these proteins in U87 glioblastoma invasion. Antibody inhibition of CH3L1 reduced U87 cell invasiveness by 30%.""",https://pubmed.ncbi.nlm.nih.gov/21574646
"""Glioblastoma invasion, cathepsin B, and the potential for both to be inhibited by auranofin, an old anti-rheumatoid arthritis drug.""","""No abstract available""",https://pubmed.ncbi.nlm.nih.gov/20127591
"""Inhibition of NF-kappaB signaling ablates the invasive phenotype of glioblastoma.""","""Glioblastoma multiforme, the most common primary brain tumor, is highly refractory to therapy, mainly due to its ability to form micrometastases, which are small clusters or individual cells that rapidly transverse the brain and make full surgical resection impossible. Here, it is demonstrated that the invasive phenotype of glioblastoma multiforme is orchestrated by the transcription factor NF-κB which, via metalloproteinases (MMP), regulates fibronectin processing. Both, cell lines and tumor stem cells from primary glioblastoma multiforme, secrete high levels of fibronectin which when cleaved by MMPs forms an extracellular substrate. Subsequently, forming and interacting with their own microenvironment, glioblastoma multiforme cells are licensed to invade their surroundings. Mechanistic study revealed that NF-κB inhibition, either genetically or pharmacologically, by treatment with Disulfiram, significantly abolished the invasive phenotype in the chick chorioallantoic membrane assay. Furthermore, having delineated the underlying molecular mechanism of glioblastoma multiforme invasion, the potential of a disulfiram-based therapy was revealed in a highly invasive orthotrophic glioblastoma multiforme mouse model. Implications: This study defines a novel therapeutic approach that inhibits micrometastases invasion and reverts lethal glioblastoma into a less aggressive disease.""",https://pubmed.ncbi.nlm.nih.gov/24145173
"""Glioma-associated microglia/macrophages (GAMs) in glioblastoma: Immune function in the tumor microenvironment and implications for immunotherapy.""","""Glioma is a mixed solid tumor composed of neoplastic and non-neoplastic components. Glioma-associated macrophages and microglia (GAMs) are crucial elements of the glioma tumor microenvironment (TME), regulating tumor growth, invasion, and recurrence. GAMs are also profoundly influenced by glioma cells. Recent studies have revealed the intricate relationship between TME and GAMs. In this updated review, we provide an overview of the interaction between glioma TME and GAMs based on previous studies. We also summarize a series of immunotherapies targeting GAMs, including clinical trials and preclinical studies. Specifically, we discuss the origin of microglia in the central nervous system and the recruitment of GAMs in the glioma background. We also cover the mechanisms through which GAMs regulate various processes associated with glioma development, such as invasiveness, angiogenesis, immunosuppression, recurrence, etc. Overall, GAMs play a significant role in the tumor biology of glioma, and a better understanding of the interaction between GAMs and glioma could catalyze the development of new and effective immunotherapies for this deadly malignancy.""",https://pubmed.ncbi.nlm.nih.gov/36969167
"""Systematic review of protein biomarkers of invasive behavior in glioblastoma.""","""Glioblastoma (GBM) is an aggressive and incurable brain tumor with a grave prognosis. Recurrence is inevitable even with maximal surgical resection, in large part because GBM is a highly invasive tumor. Invasiveness also contributes to the failure of multiple cornerstones of GBM therapy, including radiotherapy, temozolomide chemotherapy, and vascular endothelial growth factor blockade. In recent years there has been significant progress in the identification of protein biomarkers of invasive phenotype in GBM. In this article, we comprehensively review the literature and survey a broad spectrum of biomarkers, including proteolytic enzymes, extracellular matrix proteins, cell adhesion molecules, neurodevelopmental factors, cell signaling and transcription factors, angiogenic effectors, metabolic proteins, membrane channels, and cytokines and chemokines. In light of the marked variation seen in outcomes in GBM patients, the systematic use of these biomarkers could be used to form a framework for better prediction, prognostication, and treatment selection, as well as the identification of molecular targets for further laboratory investigation and development of nascent, directed therapies.""",https://pubmed.ncbi.nlm.nih.gov/24271659
"""In vitro inhibition of cell proliferation, viability, and invasiveness in U87MG human glioblastoma cells by estramustine phosphate.""","""Objective: Several determinants of cell motility are highly dependent on the cytoskeleton, in particular, microtubules. To our knowledge, there have been no previous reports regarding the anti-invasive ability by an antimicro-tubule agent, estramustine phosphate (EMP), on glioblastoma cell lines. We investigated the modulated cell proliferation and invasiveness by EMP in vitro. Methods: We determined the relative survival rate by cell proliferation assay and the percent survival fraction by monotetrazolium assay. Furthermore, an invasion index was used to quantify the migrating and invasive potential of the human glioblastoma cell line, U87MG, in Boiden's chamber with reconstituted basement membrane (Matrigel; Collaborative Research, Lexington, MA). Results: We found that 0.5 mumol/L EMP had no effect in any of the assays. Concentrations of 1, 5, and 10 mumol/L demonstrated a concentration- and time-dependent depression in all of the assays. A range of drug concentration of EMP, 1 to 10 mumol/L, in which cell invasiveness was successfully inhibited, was comparable with antiproliferative capacity. Conclusion: The data add to the findings that EMP not only offers selective antiproliferative activity against glioblastoma but also reduces invasiveness, consistent with its main mechanism of action. Such findings form the basis for the development of agents that use non-DNA targets for the treatment of glioblastomas and may improve control over tumor proliferation and invasion.""",https://pubmed.ncbi.nlm.nih.gov/8832674
"""The Multi-Faceted Effect of Curcumin in Glioblastoma from Rescuing Cell Clearance to Autophagy-Independent Effects.""","""The present review focuses on the multi-faceted effects of curcumin on the neurobiology glioblastoma multiforme (GBM), with a special emphasis on autophagy (ATG)-dependent molecular pathways activated by such a natural polyphenol. This is consistent with the effects of curcumin in a variety of experimental models of neurodegeneration, where the molecular events partially overlap with GBM. In fact, curcumin broadly affects various signaling pathways, which are similarly affected in cell degeneration and cell differentiation. The antitumoral effects of curcumin include growth inhibition, cell cycle arrest, anti-migration and anti-invasion, as well as chemo- and radio-sensitizing activity. Remarkably, most of these effects rely on mammalian target of rapamycin (mTOR)-dependent ATG induction. In addition, curcumin targets undifferentiated and highly tumorigenic GBM cancer stem cells (GSCs). When rescuing ATG with curcumin, the tumorigenic feature of GSCs is suppressed, thus counteracting GBM establishment and growth. It is noteworthy that targeting GSCs may also help overcome therapeutic resistance and reduce tumor relapse, which may lead to a significant improvement of GBM prognosis. The present review focuses on the multi-faceted effects of curcumin on GBM neurobiology, which represents an extension to its neuroprotective efficacy.""",https://pubmed.ncbi.nlm.nih.gov/33092261
"""Deoxyhypusine hydroxylase: A novel therapeutic target differentially expressed in short-term vs long-term survivors of glioblastoma.""","""Glioblastoma (GB) is the most aggressive neoplasm of the brain. Poor prognosis is mainly attributed to tumor heterogeneity, invasiveness and drug resistance. Only a small fraction of GB patients survives longer than 24 months from the time of diagnosis (ie, long-term survivors [LTS]). In our study, we aimed to identify molecular markers associated with favorable GB prognosis as a basis to develop therapeutic applications to improve patients' outcome. We have recently assembled a proteogenomic dataset of 87 GB clinical samples of varying survival rates. Following RNA-seq and mass spectrometry (MS)-based proteomics analysis, we identified several differentially expressed genes and proteins, including some known cancer-related pathways and some less established that showed higher expression in short-term (<6 months) survivors (STS) compared to LTS. One such target found was deoxyhypusine hydroxylase (DOHH), which is known to be involved in the biosynthesis of hypusine, an unusual amino acid essential for the function of the eukaryotic translation initiation factor 5A (eIF5A), which promotes tumor growth. We consequently validated DOHH overexpression in STS samples by quantitative polymerase chain reaction (qPCR) and immunohistochemistry. We further showed robust inhibition of proliferation, migration and invasion of GB cells following silencing of DOHH with short hairpin RNA (shRNA) or inhibition of its activity with small molecules, ciclopirox and deferiprone. Moreover, DOHH silencing led to significant inhibition of tumor progression and prolonged survival in GB mouse models. Searching for a potential mechanism by which DOHH promotes tumor aggressiveness, we found that it supports the transition of GB cells to a more invasive phenotype via epithelial-mesenchymal transition (EMT)-related pathways.""",https://pubmed.ncbi.nlm.nih.gov/37141410
